cluster_id,score_supervised_full
1761,5.8638781860524305e-05
1762,0.00013409937767629033
1763,3.385538082762965e-05
1764,5.8314499154218505e-05
1765,7.550686202559025e-05
1766,0.00015126627574380124
1767,8.331212311274244e-05
1768,6.734007431004452e-05
1769,0.00010123106000170549
1770,0.00011849038151904266
1771,0.00015965005668783387
1772,4.302413096533109e-05
1773,3.997974628493006e-05
1774,0.0005415413784144152
1775,0.0003595650861051405
1776,5.8638781860524305e-05
1777,0.0004068078833741355
1778,0.0013433826420605084
1779,0.00010793600592351086
1780,8.826299935458482e-05
1781,5.6979278729870664e-05
1782,0.00010285494993309307
1783,7.979131884753436e-05
1784,9.225106825633695e-05
1785,0.00015716751190247193
1786,1.5769923060268684e-05
1787,0.0010266275410268303
1788,0.00010578993574434534
1789,4.635802167813667e-05
1790,0.00033192400032681615
1791,0.00017573469571471287
1792,0.00011975003979431775
1793,4.276888458575597e-05
1794,0.00010525340086751025
1795,3.967875072813967e-05
1796,4.2616604105591255e-05
1797,6.152891779582762e-05
1798,8.232484204025883e-05
1799,0.00024267993561595652
1800,0.00010285494993309307
1801,8.837125243429936e-05
1802,0.012418917197094198
1803,4.302413096533109e-05
1804,0.0001309955140310502
1805,5.8828458920769055e-05
1806,8.004893139192744e-05
1807,5.5395712172398854e-05
1808,0.0003248088299582011
1809,0.00025990817300135564
1810,6.207004696356294e-05
1811,0.00012922443001094398
1812,5.8314499154218505e-05
1813,3.0255617066206472e-05
1814,0.00013489901781813354
1815,0.00017473178652377056
1816,3.481201745946954e-05
1817,7.315678131120148e-05
1818,2.690549468832903e-05
1819,7.63682503550745e-05
1820,0.00011628260561661637
1821,0.000357253418954052
1822,7.550686202559025e-05
1823,5.188311961423207e-05
1824,6.165022470185748e-05
1825,6.513956585773506e-05
1826,8.104515545186897e-05
1827,8.461174909592153e-05
1828,4.557783788873416e-05
1829,0.00033922211241242743
1830,6.313624522731648e-05
1831,3.277771705274918e-05
1832,5.8638781860524305e-05
1833,5.8638781860524305e-05
1834,0.00012166408529716192
1835,3.7268898122535716e-05
1836,9.147434781029516e-05
1837,4.345683190502227e-05
1838,3.0255617066206472e-05
1839,3.277771705274918e-05
1840,0.00013478100389556513
1841,4.540121430718667e-05
1842,3.5385292024746406e-05
1843,9.348724296855478e-05
1844,5.5792538903736045e-05
1845,8.377229314746813e-05
1846,0.0002718173006660477
1847,0.0002174355358067643
1848,0.00011801311462953388
1849,5.7030387164630984e-05
1850,5.8638781860524305e-05
1851,0.0001517545526195837
1852,0.0001802149647762654
1853,0.0001931097053078884
1854,3.2268339112304376e-05
1855,0.00010814771744759665
1856,3.7268898122535716e-05
1857,0.00013487886521773538
1858,5.8638781860524305e-05
1859,3.385538082762965e-05
1860,0.00018690252387696987
1861,4.3174335854520414e-05
1862,2.2928130484507014e-05
1863,0.00010676032722531388
1864,8.864739849120717e-05
1865,8.726653973917383e-05
1866,4.3174335854520414e-05
1867,0.00011223782716165973
1868,0.0002032616035470534
1869,5.0011130906210825e-05
1870,7.2255895756446e-05
1871,0.0003134615854609531
1872,6.36726894276312e-05
1873,0.00040815012454198884
1874,4.302413096533109e-05
1875,5.5395712172398854e-05
1876,7.550686202559025e-05
1877,4.6212434981040124e-05
1878,5.5792538903736045e-05
1879,5.5792538903736045e-05
1880,5.4572048926937234e-05
1881,8.461174909592153e-05
1882,3.882709262779388e-05
1883,7.979131884753436e-05
1884,5.100519161975763e-05
1885,5.5792538903736045e-05
1886,7.979131884753436e-05
1887,3.277771705274918e-05
1888,4.184325709365018e-05
1889,7.979131884753436e-05
1890,5.5792538903736045e-05
1891,4.4942084313084635e-05
1892,0.00010285494993309307
1893,0.00011864024125617872
1894,4.964916703258035e-06
1895,6.709179057628461e-05
1896,0.00014094908355325489
1897,4.059720519628086e-05
1898,6.978569598598917e-05
1899,4.119889980053241e-05
1900,7.417130834330593e-05
1901,0.00024586766613273636
1902,0.00018707670530670496
1903,3.385538082762965e-05
1904,0.00016563792383586518
1905,0.00010971655450957453
1906,5.0011130906210825e-05
1907,3.277771705274918e-05
1908,0.00010676032722531388
1909,7.979131884753436e-05
1910,7.979131884753436e-05
1911,8.461174909592153e-05
1912,0.0001065265331783908
1913,0.00010921858783288114
1914,0.00010000136202862249
1915,6.885776125085591e-05
1916,7.979131884753436e-05
1917,3.385538082762965e-05
1918,5.8638781860524305e-05
1919,0.00017790128745548948
1920,0.00014307570952315314
1921,3.385538082762965e-05
1922,5.8638781860524305e-05
1923,5.8314499154218505e-05
1924,0.00010123106000170549
1925,0.00016510811258116075
1926,4.7146685011349875e-05
1927,0.00010105222863551621
1928,0.00016011876005713163
1929,3.7268898122535716e-05
1930,5.49997124246633e-05
1931,5.0011130906210825e-05
1932,6.513956585773506e-05
1933,6.880868120502932e-05
1934,5.860738218731846e-05
1935,3.1698721019455404e-05
1936,6.076591839724955e-05
1937,0.00013488336125877016
1938,7.176916997205485e-05
1939,4.302413096533109e-05
1940,5.5395712172398854e-05
1941,0.00016409710776182847
1942,0.00020633495689510676
1943,0.00013409937767629033
1944,5.557638056356535e-05
1945,6.91421597904877e-05
1946,0.0002059251244966964
1947,0.00016510811258116075
1948,0.0002947174241119042
1949,0.00048474825765568017
1950,0.00010654695793264428
1951,0.0003122396653985394
1952,0.00014764364101972193
1953,0.00019505427482558385
1954,7.239782307866175e-05
1955,0.00016602133724911644
1956,4.326154660866236e-05
1957,6.718118066016431e-05
1958,0.0002185515123945554
1959,8.578742343452388e-05
1960,5.4572048926937234e-05
1961,3.277771705274918e-05
1962,0.00011815215149463317
1963,5.5609549668026416e-05
1964,0.00014176216093322115
1965,3.3592120947808416e-05
1966,0.0003321371728844153
1967,0.00011671659838397509
1968,0.0002846873539061456
1969,0.00038206796227449765
1970,3.277771705274918e-05
1971,4.198288198574451e-05
1972,5.8638781860524305e-05
1973,0.00012616106491783338
1974,0.00010123106000170549
1975,6.734007431004452e-05
1976,7.133799966256849e-05
1977,4.198288198574451e-05
1978,0.00017052668621452463
1979,0.0002176659631598128
1980,5.5792538903736045e-05
1981,3.1564015413878695e-05
1982,5.514631391735799e-05
1983,0.00017988444058785968
1984,0.004228338486159933
1985,9.769289479584256e-05
1986,5.8638781860524305e-05
1987,0.0004006343014463476
1988,8.137715032324791e-05
1989,0.0003284709920796512
1990,0.0002664965172143636
1991,5.8314499154218505e-05
1992,4.440303617338259e-05
1993,0.0002760914218038482
1994,5.2519497586107256e-05
1995,5.5792538903736045e-05
1996,7.550686202559025e-05
1997,5.5792538903736045e-05
1998,0.0011668624919943637
1999,5.8314499154218505e-05
2000,5.246797023457128e-05
2001,0.00018316595426230624
2002,7.01841951645979e-05
2003,5.245253657789607e-05
2004,0.00039977070810694686
2005,3.9257232430787426e-05
2006,7.72749837133253e-05
2007,0.0006160332289538975
2008,0.00012922443001094398
2009,0.00010002372579605706
2010,0.0003770941622221719
2011,0.0002444583913574115
2012,7.550686202559025e-05
2013,0.00027250266819975295
2014,0.00022627566243791579
2015,0.00043265253403702245
2016,0.00010123106000170549
2017,5.8314499154218505e-05
2018,4.771015311548059e-05
2019,5.474731009596402e-05
2020,7.309613701481862e-05
2021,0.00017731247481235607
2022,0.0001364697003932616
2023,7.669604150320404e-05
2024,0.0001271179421258383
2025,3.0255617066206472e-05
2026,4.302413096533109e-05
2027,4.565769966307606e-05
2028,0.0002316666245866822
2029,3.967875072813967e-05
2030,4.302413096533109e-05
2031,0.00010624918024110253
2032,0.00010285494993309307
2033,5.9123212113154646e-05
2034,0.0002824545136398593
2035,0.00012289506858799415
2036,0.004403687391147827
2037,5.5792538903736045e-05
2038,5.5792538903736045e-05
2039,7.979131884753436e-05
2040,4.6212434981040124e-05
2041,7.979131884753436e-05
2042,4.4942084313084635e-05
2043,7.979131884753436e-05
2044,7.979131884753436e-05
2045,3.277771705274918e-05
2046,6.885776125085591e-05
2047,0.00015668626998850815
2048,0.0004309023735860863
2049,0.0024674093414379663
2050,6.282277449983814e-05
2051,9.51962268234832e-05
2052,0.0001406924742453823
2053,3.0056835509573306e-05
2054,6.152891779582762e-05
2055,0.00017405628059844402
2056,0.0001580926811134303
2057,0.0005859077265035896
2058,0.00023258071245184735
2059,3.481201745946954e-05
2060,0.00011659386975691376
2061,3.0255617066206472e-05
2062,3.095597248911481e-05
2063,9.348277666300437e-05
2064,0.00015766499320689516
2065,0.00011348139842064571
2066,8.355396793440837e-05
2067,0.00021206192865561398
2068,0.0003284709920796512
2069,5.5792538903736045e-05
2070,0.0001396101098271708
2071,2.2928130484507014e-05
2072,9.421477132279127e-05
2073,3.387140989661226e-05
2074,6.207004696356294e-05
2075,5.3751114197496824e-05
2076,8.64638034271779e-05
2077,5.3812794545092764e-05
2078,0.00010123106000170549
2079,0.00010123106000170549
2080,5.8638781860524305e-05
2081,5.8314499154218505e-05
2082,3.385538082762965e-05
2083,9.845730132904311e-05
2084,0.00013409937767629033
2085,3.385538082762965e-05
2086,9.732186427173e-05
2087,0.00036553026209582435
2088,8.903408457757796e-05
2089,6.152891779582762e-05
2090,4.396418747958366e-05
2091,8.306125632668427e-05
2092,5.9795711670638015e-05
2093,0.00034229119279896206
2094,8.461174909592153e-05
2095,0.00010676032722531388
2096,0.0001330381551970241
2097,7.637299697175712e-05
2098,0.00010672864880951195
2099,3.3592120947808416e-05
2100,0.00010123106000170549
2101,3.385538082762965e-05
2102,5.5792538903736045e-05
2103,0.000311687517297106
2104,5.8314499154218505e-05
2105,0.00010123106000170549
2106,0.0015743031657071858
2107,4.540121430718667e-05
2108,3.0255617066206472e-05
2109,0.00012768589789776959
2110,0.0006330580079013556
2111,0.00011347117815165124
2112,0.0003113828278376437
2113,0.0002079667819576086
2114,0.0003037947734991734
2115,0.0006989979643234473
2116,0.00010529294119043637
2117,0.00033922211241242743
2118,0.00023830861851498208
2119,0.0002092313600281418
2120,0.06692208798224411
2121,0.00012455582015687228
2122,0.000575068502312161
2123,0.00012779213801242581
2124,0.0001462551722286257
2125,0.0005754682786166685
2126,6.935289773724652e-05
2127,3.955195416413731e-05
2128,9.226716797849218e-05
2129,0.00010013260820762467
2130,0.00011270912348577027
2131,7.550686202559025e-05
2132,7.2255895756446e-05
2133,9.147434781029516e-05
2134,0.00014658190710286264
2135,4.885510316365683e-05
2136,3.2268339112304376e-05
2137,3.3592120947808416e-05
2138,0.0002937283195631475
2139,0.0002313048254713654
2140,0.00014738472271910542
2141,7.979131884753436e-05
2142,5.831539177067955e-05
2143,3.0255617066206472e-05
2144,5.8638781860524305e-05
2145,0.00010123106000170549
2146,0.00021827000116942313
2147,3.3592120947808416e-05
2148,5.0011130906210825e-05
2149,8.903408457757796e-05
2150,9.5395872078085e-05
2151,3.385538082762965e-05
2152,0.00010698606321076253
2153,3.095597248911481e-05
2154,6.181624827835053e-05
2155,5.8828458920769055e-05
2156,5.006884969782265e-05
2157,0.00016359628212472748
2158,0.0002863919724632682
2159,0.07923333848676206
2160,0.0003700496623366619
2161,7.550686202559025e-05
2162,9.973771239777515e-05
2163,0.0002875395960450272
2164,0.0001455373559145688
2165,0.0009550825975252461
2166,3.277771705274918e-05
2167,0.00010123106000170549
2168,3.0255617066206472e-05
2169,0.00011235732241881347
2170,0.00017108351863750375
2171,0.00013801555117041209
2172,3.2371656852592966e-05
2173,0.00025302759983843426
2174,5.8638781860524305e-05
2175,5.5792538903736045e-05
2176,0.0062857924109306585
2177,5.981988429819078e-05
2178,4.58530908941785e-05
2179,4.866500561206874e-05
2180,0.00014703930218061984
2181,0.0007039021735003921
2182,0.00027124013715059336
2183,0.0003321371728844153
2184,5.557638056356535e-05
2185,0.0002413420033394005
2186,0.0002948037521033305
2187,0.00011337798547063406
2188,0.00018337353183544563
2189,7.979131884753436e-05
2190,3.0255617066206472e-05
2191,4.859914527908723e-05
2192,0.0003511848980843309
2193,0.00011218942308816102
2194,9.693306732718476e-05
2195,0.00016365579828738345
2196,0.00010698606321076253
2197,6.708287472074995e-05
2198,0.0001407426401741191
2199,5.685663803917779e-05
2200,2.041167430069391e-05
2201,0.005506545322189257
2202,0.0003045702645364033
2203,0.0001257387791709272
2204,0.0001546192902107368
2205,0.00013876232184073436
2206,6.662282945054689e-05
2207,7.753323610025322e-05
2208,7.550686202559025e-05
2209,6.202134922890732e-05
2210,9.942918008004167e-05
2211,0.00019165388959192445
2212,6.596515537137256e-05
2213,0.00016643667817888954
2214,4.089475868316064e-05
2215,2.2928130484507014e-05
2216,7.308835386430944e-05
2217,4.4337204726129745e-05
2218,3.4521330029452514e-05
2219,4.243568963229137e-05
2220,8.461174909592153e-05
2221,4.4942084313084635e-05
2222,6.207004696356294e-05
2223,2.2928130484507014e-05
2224,3.102504940981917e-05
2225,0.00012012461030679724
2226,0.00016313839200264428
2227,4.4642321996571134e-05
2228,0.00014380258190662594
2229,0.000548876404494585
2230,3.806700808637036e-05
2231,2.0533808981621863e-05
2232,7.325058884123859e-05
2233,0.0001980197177504834
2234,6.0062376654229394e-05
2235,0.00016563792383586518
2236,8.439782006139596e-05
2237,5.358583125833033e-05
2238,6.139100737383458e-05
2239,3.967875072813967e-05
2240,0.04253204332108567
2241,0.00010943100757633415
2242,0.00011245314439395875
2243,7.310797822451345e-05
2244,0.00018288071672514197
2245,0.00013137963202262766
2246,0.0005041031386741187
2247,0.00010123106000170549
2248,1.5999039698166446e-05
2249,0.000929967161381881
2250,7.906634618413464e-05
2251,0.00011538017339196258
2252,0.00015426067322742287
2253,0.0006451113340353801
2254,0.00012022984907365168
2255,0.2795311511306271
2256,8.903408457757796e-05
2257,3.277771705274918e-05
2258,8.461174909592153e-05
2259,6.662173515142865e-05
2260,5.5792538903736045e-05
2261,2.690549468832903e-05
2262,0.0021880961788389532
2263,0.00010676032722531388
2264,2.2928130484507014e-05
2265,3.277771705274918e-05
2266,4.4942084313084635e-05
2267,0.00010676032722531388
2268,0.00010676032722531388
2269,7.979131884753436e-05
2270,4.112322742299538e-05
2271,3.385538082762965e-05
2272,5.8314499154218505e-05
2273,5.8314499154218505e-05
2274,3.385538082762965e-05
2275,6.275070208399784e-05
2276,3.385538082762965e-05
2277,4.198288198574451e-05
2278,3.0255617066206472e-05
2279,6.884102824199941e-05
2280,5.8638781860524305e-05
2281,2.4786502473276847e-05
2282,5.459649651090733e-05
2283,0.000200802804676159
2284,6.658703380627313e-05
2285,0.0003628390465818969
2286,0.00014911075584006083
2287,5.557638056356535e-05
2288,0.0001309630719017116
2289,0.00010123106000170549
2290,6.857747622975817e-05
2291,0.0001133592055888689
2292,7.034573595393618e-05
2293,0.00017664852670522607
2294,0.00014782680669012647
2295,5.9761691379971204e-05
2296,2.2928130484507014e-05
2297,0.000136515886234654
2298,0.00023458525893128114
2299,0.00017929480274579067
2300,5.504049423174341e-05
2301,0.0006858279897880461
2302,0.0001780115926388378
2303,0.00012805849023677266
2304,0.00011316976391806249
2305,0.00013117954891269463
2306,0.0005191765083128359
2307,9.20989165415949e-05
2308,0.0002361079928775343
2309,7.2255895756446e-05
2310,8.21753286038977e-05
2311,9.184913814027467e-05
2312,3.277771705274918e-05
2313,4.6212434981040124e-05
2314,0.00010676032722531388
2315,0.0005486457773008143
2316,0.00010484664511758752
2317,0.0001582625685159016
2318,4.4449569326821216e-05
2319,8.592845586403257e-05
2320,0.00025263787917266214
2321,0.00026695785025003695
2322,5.206075128712911e-05
2323,0.00014891328835510694
2324,0.00017609661688966187
2325,5.8314499154218505e-05
2326,0.0002705661149900614
2327,5.112798478297178e-05
2328,3.277771705274918e-05
2329,6.176223939149837e-05
2330,5.8314499154218505e-05
2331,0.00019689309235916636
2332,4.302413096533109e-05
2333,0.00013524738106693816
2334,5.8314499154218505e-05
2335,0.00015036311376339024
2336,3.481201745946954e-05
2337,7.550686202559025e-05
2338,4.6212434981040124e-05
2339,3.7268898122535716e-05
2340,0.16033200632558342
2341,0.019976942753232634
2342,0.00018466251333699578
2343,0.0003330335871648364
2344,7.612456134782065e-05
2345,0.00015633392930081304
2346,4.540121430718667e-05
2347,0.00010173882457985013
2348,0.0005852422721194727
2349,2.2928130484507014e-05
2350,3.385538082762965e-05
2351,3.385538082762965e-05
2352,0.00011215318460695191
2353,0.00010136599872038187
2354,7.052172292491227e-05
2355,7.367215634192614e-05
2356,3.7268898122535716e-05
2357,9.795843451120469e-05
2358,0.00018051487334577642
2359,0.0069965135646789045
2360,3.385538082762965e-05
2361,5.217576884250111e-05
2362,3.7976171732803525e-05
2363,7.235874269882865e-05
2364,4.6212434981040124e-05
2365,3.92461784901852e-05
2366,0.0006004352449123513
2367,8.737731961491936e-05
2368,0.00010627294962598771
2369,0.00015742169787580763
2370,0.00021965877463291068
2371,0.000706783343559027
2372,0.0002846873539061456
2373,6.885776125085591e-05
2374,0.0004270869223280098
2375,3.7268898122535716e-05
2376,8.064597621543378e-05
2377,0.0005022858919459237
2378,0.0001031940255329468
2379,0.0010465078028448873
2380,0.0004084530699167842
2381,4.124126119853297e-05
2382,7.550686202559025e-05
2383,0.00014420979823715472
2384,5.9123212113154646e-05
2385,0.001479744339970273
2386,5.9991265075787155e-05
2387,0.00017662944890134395
2388,3.481201745946954e-05
2389,5.557638056356535e-05
2390,5.5395712172398854e-05
2391,6.278414344494603e-05
2392,0.0001683899550176391
2393,9.944440492057307e-05
2394,5.703924312132512e-05
2395,0.00013950664632108225
2396,4.751822287433002e-05
2397,1.4431770304309618e-05
2398,0.00039566737907040353
2399,0.0002271220080064694
2400,4.3174335854520414e-05
2401,4.6212434981040124e-05
2402,4.6212434981040124e-05
2403,0.00010676032722531388
2404,4.6212434981040124e-05
2405,0.0004134221351212138
2406,0.0001396101098271708
2407,5.5792538903736045e-05
2408,5.348781796732358e-05
2409,8.461174909592153e-05
2410,8.461174909592153e-05
2411,5.5792538903736045e-05
2412,2.2928130484507014e-05
2413,8.461174909592153e-05
2414,2.2928130484507014e-05
2415,0.00011881563369176128
2416,0.00015740293043976338
2417,0.0001220196783737613
2418,6.171940104249608e-05
2419,8.377229314746813e-05
2420,0.00015462889971548668
2421,0.00015293078706159864
2422,0.00012797827860402977
2423,0.00011176236268597472
2424,0.00012253029840276174
2425,0.00012845607868828857
2426,0.00033392008129774195
2427,6.734497538343294e-05
2428,0.00012260251377889446
2429,4.3174335854520414e-05
2430,0.00028307428514628746
2431,0.00024367959247060923
2432,3.385538082762965e-05
2433,0.00011011398030854218
2434,0.00011414203417722459
2435,0.0002478326456887396
2436,9.865952338117789e-06
2437,3.481201745946954e-05
2438,9.990405803174516e-05
2439,0.0001271179421258383
2440,0.0002306617126238958
2441,0.00019334010487406087
2442,0.00017790128745548948
2443,4.482609667049863e-05
2444,0.001364977093172259
2445,8.257282025716866e-05
2446,0.00010415887206780397
2447,0.00017383148064470814
2448,0.00014644821552343404
2449,4.58530908941785e-05
2450,4.302413096533109e-05
2451,0.0005305511659863563
2452,0.0016472774422970702
2453,0.018912160223615172
2454,0.00012725781430743887
2455,9.378889235717821e-05
2456,9.880972158094842e-05
2457,2.6999169303486287e-05
2458,0.00010676032722531388
2459,4.4942084313084635e-05
2460,6.885776125085591e-05
2461,6.885776125085591e-05
2462,6.734007431004452e-05
2463,7.979131884753436e-05
2464,0.00017609661688966187
2465,5.562370717641489e-05
2466,0.00017871562255616905
2467,0.8702020138886166
2468,9.842063314003486e-05
2469,5.8638781860524305e-05
2470,5.8314499154218505e-05
2471,5.9991265075787155e-05
2472,5.8314499154218505e-05
2473,3.385538082762965e-05
2474,3.0255617066206472e-05
2475,0.00010123106000170549
2476,4.206141072044657e-05
2477,3.0255617066206472e-05
2478,5.618080220499279e-05
2479,5.792668588534647e-05
2480,5.8638781860524305e-05
2481,5.8314499154218505e-05
2482,0.00011348139842064571
2483,4.707280326029126e-05
2484,0.0001564376383488347
2485,0.00014782680669012647
2486,0.0002909747627437497
2487,0.0003120076596249079
2488,8.948129162764093e-05
2489,0.0003268821968359002
2490,0.00029514686210735977
2491,3.759067437657187e-05
2492,0.00010001859297537936
2493,3.385538082762965e-05
2494,0.0001271179421258383
2495,0.0001628094488760317
2496,7.81708380454268e-05
2497,8.624963095991437e-05
2498,5.49997124246633e-05
2499,4.4942084313084635e-05
2500,0.00011442736281671753
2501,3.0255617066206472e-05
2502,5.557638056356535e-05
2503,5.474731009596402e-05
2504,5.8638781860524305e-05
2505,3.385538082762965e-05
2506,4.705587245764789e-05
2507,0.00018080264690880697
2508,0.0001237763857925531
2509,7.269474272809179e-05
2510,7.979131884753436e-05
2511,0.00013127329617234178
2512,6.275070208399784e-05
2513,0.00016510811258116075
2514,0.00014651405460350164
2515,4.276888458575597e-05
2516,0.0005275597263586267
2517,2.2928130484507014e-05
2518,5.8314499154218505e-05
2519,0.00045812883279015094
2520,0.00020092215659752057
2521,0.00013218824506530075
2522,9.963175406597846e-05
2523,6.733264187216309e-05
2524,4.6974781520022716e-05
2525,0.00010365737399090914
2526,0.00021339523317672948
2527,0.00019941002738318105
2528,3.106430396717074e-05
2529,9.31985138074428e-05
2530,9.713596564451026e-05
2531,3.606638193330659e-05
2532,6.171940104249608e-05
2533,0.0005709871078783768
2534,0.0002455886807145711
2535,0.034463140344423555
2536,0.00014397452724406568
2537,0.0002374905910373972
2538,9.743150954295023e-05
2539,0.00017022522404294409
2540,0.00021206192865561398
2541,0.00013409937767629033
2542,0.00012146856498075642
2543,4.6212434981040124e-05
2544,4.734292017604591e-05
2545,4.804819881456474e-05
2546,5.49997124246633e-05
2547,0.0001350991893921066
2548,7.604372493468382e-05
2549,4.688342355680308e-05
2550,0.00020033565386791985
2551,3.707085234968165e-05
2552,4.710511242782926e-05
2553,5.5395712172398854e-05
2554,7.979131884753436e-05
2555,6.0836083545467214e-05
2556,6.885776125085591e-05
2557,2.8486790282997688e-05
2558,7.534840226683104e-05
2559,0.006474906872236996
2560,0.01229221488171622
2561,0.0002560618506988693
2562,0.0004309023735860863
2563,0.0003271689399378758
2564,0.00010031288649741235
2565,0.00020239994457445622
2566,0.00024166728630245368
2567,0.00027930274346149635
2568,0.000702951698442125
2569,0.00021578984329750125
2570,0.00010000136202862249
2571,3.0255617066206472e-05
2572,4.302413096533109e-05
2573,0.0006831437275111006
2574,6.174482072019585e-05
2575,0.000726890396911791
2576,0.0001716528815709658
2577,0.0009040080997048153
2578,0.0001235859505307036
2579,3.2622773479476385e-05
2580,7.286923720737658e-05
2581,0.0006239020907778942
2582,0.00012199125711438499
2583,0.0031249452571605577
2584,0.0008753294901711984
2585,5.0011130906210825e-05
2586,5.146033455973617e-05
2587,3.2310427881870845e-05
2588,0.00016739758433757324
2589,0.00038206796227449765
2590,5.661757490160771e-05
2591,0.00019023851738475417
2592,0.00019386829427195333
2593,0.00012241146217449112
2594,0.0001420077471608332
2595,6.372369229750144e-05
2596,3.759067437657187e-05
2597,5.8638781860524305e-05
2598,0.00010123106000170549
2599,0.0011267660361706441
2600,3.0255617066206472e-05
2601,8.104515545186897e-05
2602,0.0001965279142896448
2603,0.00017165223519027663
2604,4.302413096533109e-05
2605,8.163163818141763e-05
2606,0.00022698675026117248
2607,0.0005328378025895582
2608,8.8070603220235e-05
2609,5.474731009596402e-05
2610,6.513956585773506e-05
2611,5.8742002092724575e-05
2612,0.000153376814200283
2613,6.870419027771027e-05
2614,6.0406616885637906e-05
2615,7.537847758247131e-05
2616,1.9837738879434223e-05
2617,5.5395712172398854e-05
2618,3.277771705274918e-05
2619,5.4572048926937234e-05
2620,5.5792538903736045e-05
2621,5.5792538903736045e-05
2622,3.277771705274918e-05
2623,5.5792538903736045e-05
2624,5.3520131904118524e-05
2625,0.00010000136202862249
2626,5.5792538903736045e-05
2627,4.6212434981040124e-05
2628,0.00010624918024110253
2629,4.4942084313084635e-05
2630,0.00010676032722531388
2631,4.802767319340692e-05
2632,4.112322742299538e-05
2633,0.00012859538231679022
2634,0.00040041284581083554
2635,4.152872890950579e-05
2636,9.296356909478375e-05
2637,0.0002000158925428009
2638,0.00014941273949440375
2639,9.985640485681095e-05
2640,8.65917707355638e-05
2641,0.00016616668853168223
2642,0.0003109672050385308
2643,9.678567783496202e-05
2644,0.00027462271929961073
2645,1.8699562253461354e-06
2646,9.635705752087798e-05
2647,0.00013844710549859113
2648,8.693187306260143e-05
2649,7.465025906704108e-05
2650,5.686514152269775e-05
2651,0.00023703406571288203
2652,0.00018019948551813207
2653,5.096955571240539e-05
2654,6.978595432282255e-05
2655,0.00017587487656989994
2656,3.3592120947808416e-05
2657,0.00018732940346678656
2658,0.00011905410637649475
2659,7.673137653564291e-05
2660,8.204747383967652e-05
2661,0.0001686114705351775
2662,0.00039536588878529873
2663,0.0008179906183384622
2664,0.0004385594121394804
2665,8.104515545186897e-05
2666,8.65730487676849e-05
2667,0.0001902416659475336
2668,0.00010971763563453797
2669,6.860779058862542e-05
2670,0.00025851767264006343
2671,7.432484244424494e-05
2672,0.0002278934710658689
2673,0.0002725802745246432
2674,0.00011941129793765251
2675,6.311047894783117e-05
2676,5.3751114197496824e-05
2677,5.49997124246633e-05
2678,5.5792538903736045e-05
2679,6.885776125085591e-05
2680,2.1332075269959243e-05
2681,0.0002548270666728333
2682,2.2928130484507014e-05
2683,7.218415208572423e-05
2684,7.979131884753436e-05
2685,2.7665795282635645e-05
2686,0.00014782680669012647
2687,4.423549075280228e-05
2688,0.00018337353183544563
2689,6.61835667325721e-05
2690,4.049299915039708e-05
2691,0.00010123106000170549
2692,4.029306366847051e-05
2693,0.0001271179421258383
2694,0.8137389989373175
2695,5.8314499154218505e-05
2696,7.752555122070665e-05
2697,3.5053799515187946e-05
2698,3.385538082762965e-05
2699,3.385538082762965e-05
2700,5.331076351241896e-05
2701,4.029306366847051e-05
2702,3.385538082762965e-05
2703,5.8314499154218505e-05
2704,4.1390215024879746e-05
2705,6.884102824199941e-05
2706,3.0255617066206472e-05
2707,0.00010123106000170549
2708,5.8638781860524305e-05
2709,5.8314499154218505e-05
2710,5.8314499154218505e-05
2711,5.618080220499279e-05
2712,0.0001305134630170638
2713,5.6014443595895154e-05
2714,0.0026858404940120267
2715,3.3592120947808416e-05
2716,0.00011815215149463317
2717,0.00037546562314719727
2718,8.007724063377793e-05
2719,4.1845092275697544e-05
2720,2.8646140054436506e-05
2721,7.753323610025322e-05
2722,8.588147621364005e-05
2723,6.46427889966255e-05
2724,4.112322742299538e-05
2725,0.00048266231008714874
2726,0.00015633392930081304
2727,0.0001820183257266279
2728,4.33014111988438e-05
2729,0.00014537492729516145
2730,3.561975089980641e-05
2731,0.00010698606321076253
2732,0.0006160588436982708
2733,0.00017533481069259037
2734,0.0003207649370139455
2735,0.00013409937767629033
2736,0.00015125320924085805
2737,6.978595432282255e-05
2738,3.277771705274918e-05
2739,0.00022669449038517978
2740,0.0001925810585143389
2741,0.00019023851738475417
2742,4.6212434981040124e-05
2743,0.00010123106000170549
2744,3.191786306508234e-05
2745,0.0028480063009651995
2746,0.0001298081327487882
2747,2.2916318599931856e-05
2748,6.275070208399784e-05
2749,5.8314499154218505e-05
2750,7.754686022747875e-05
2751,4.4942084313084635e-05
2752,4.6212434981040124e-05
2753,2.9548783843581045e-05
2754,0.00020665396620516433
2755,0.00024747519985528844
2756,0.0005017538897342791
2757,0.0001497373083387997
2758,0.0009060187206583167
2759,0.00017777562542353316
2760,0.00023380739045265265
2761,0.00042108108824151307
2762,7.37584217593364e-05
2763,0.00012215920097727366
2764,0.00015959044934307244
2765,0.001213495920593097
2766,4.769379269878314e-05
2767,0.00021355036820247
2768,0.0006732770358139448
2769,0.00023554922513096258
2770,0.00013239203250720646
2771,0.00031849947340814854
2772,0.00030011586094694123
2773,0.0002177549973504782
2774,0.00036748197070925117
2775,0.0001339651708317166
2776,0.00021471539069390052
2777,0.0003001439659402729
2778,0.0008197769254296722
2779,0.0003424733485153087
2780,5.928399015828894e-06
