cluster_id,n,log_e_para_multi,log_e_verb,log_e_full
428,41,-1.731684997221734,-1.7471027326523836,-1.739364151910622
429,41,-1.7854612988121215,-0.38440706205709585,-0.8573452895503375
430,41,-1.7975127060394638,165.5904080851944,164.89726090463446
431,41,-1.8272781018791586,165.5904080851944,164.89726090463446
432,41,-1.797921385053327,-1.7471027326523836,-1.7721892766548182
433,41,-1.7666554833737242,2.1065520211539406,1.4339832191649404
434,41,-1.7711377609196761,1.7127203668116757,1.0498004845124274
435,41,-1.7647673276033216,2.1065520211539406,1.4340217128785553
436,41,-1.7579867774093483,165.5904080851944,164.89726090463446
437,41,-1.7408439071426685,-2.767152906649647,-2.1277372125565375
438,41,-1.7497456062580736,-1.7471027326523836,-1.748423296357871
439,41,-1.6226170974648095,1.7127203668116757,1.0545566363996994
440,41,-1.7408439071426685,-1.7471027326523836,-1.7439684232934232
441,40,-1.7840320214894865,165.5904080851944,164.89726090463446
442,40,-1.4246710649865328,165.5904080851944,164.89726090463446
443,40,-1.6984237972318585,165.5904080851944,164.89726090463446
444,40,-1.8048094955305056,-2.8210572344701115,-2.189038791933804
445,40,-1.8114543432419383,-1.8088378263488718,-1.8101452290255677
446,40,-1.7477989466179396,-0.6826564790837883,-1.0796485258716553
447,40,-1.7259801042945724,-2.336300540227967,-1.9852841439445488
448,40,-1.7458121446770791,165.5904080851944,164.89726090463446
449,40,-1.8000290762559308,-1.8088378263488718,-1.8044237520739848
450,40,-1.7263859571693911,165.5904080851944,164.89726090463446
451,40,-1.7706036064242554,165.5904080851944,164.89726090463446
452,40,-1.7773591187880469,165.5904080851944,164.89726090463446
453,40,-1.7618131353193451,165.5904080851944,164.89726090463446
454,40,-1.73999349201786,165.5904080851944,164.89726090463446
455,40,-1.7888978507559883,-1.8088378263488718,-1.798818139047452
456,40,-1.7885112820244848,165.5904080851944,164.89726090463446
457,40,-1.7191019766704216,-1.8088378263488718,-1.7629636737133603
458,40,-1.795133849882136,-1.8088378263488718,-1.8019623634278163
459,40,-1.790075431698459,-1.8088378263488718,-1.7994126262374572
460,40,-1.7818699234566628,-1.8088378263488718,-1.7952629691841167
461,40,-1.7676936307026405,165.5904080851944,164.89726090463446
462,40,-1.8023554641818182,23.777229992563118,23.084082812010955
463,40,-1.8022198977365207,-2.9615064680540044,-2.222511950470269
464,40,-1.782228045058152,-1.8088378263488718,-1.7954444282571895
465,40,-1.8000290762559308,-1.8088378263488718,-1.8044237520739848
466,40,-1.8055549145172862,-1.8088378263488718,-1.807195023244922
467,40,-1.81537194799555,165.5904080851944,164.89726090463446
468,40,-1.7438387337889212,165.5904080851944,164.89726090463446
469,40,-1.8299474752260667,-1.8088378263488718,-1.8193369496622172
470,40,-1.7684893625777687,165.5904080851944,164.89726090463446
471,40,-1.7929584809806598,-1.8088378263488718,-1.8008666347947484
472,40,-1.804509547907053,-1.1877743919005033,-1.4493316340292877
473,39,-1.3926819619111077,165.5904080851944,164.89726090463446
474,39,-1.8001726338969983,-1.8710545741214077,-1.8349857042583237
475,39,-1.7134033953304546,26.733135583316077,26.039988402756578
476,39,-1.7847832076858345,-1.8710545741214077,-1.8269888356902748
477,39,-1.8044268401713661,-1.8710545741214077,-1.8371859028901496
478,39,-1.8137997975225737,-1.8710545741214077,-1.8420174780980973
479,39,-1.811478358340684,-1.8710545741214077,-1.8408228661427608
480,39,-1.7676546747063497,-1.8710545741214077,-1.8180187769494176
481,39,-1.7806521940463962,-0.759108877752062,-1.1447427873968565
482,39,-1.751847320391664,165.5904080851944,164.89726090463446
483,39,-1.723486560016657,165.5904080851944,164.89726090463446
484,39,-1.7940125427281646,165.5904080851944,164.89726090463446
485,39,-1.8044268401713661,-1.8710545741214077,-1.8371859028901496
486,39,-1.7971707216803214,-1.8710545741214077,-1.8334304500898169
487,39,-1.8001726338969983,-3.0155132743838085,-2.2335674502925595
488,39,-1.7647489415930204,1.534728303772826,0.8778189817757586
489,39,-1.7800372166189304,-2.2486589537899686,-1.987144858430153
490,39,-1.811478358340684,165.5904080851944,164.89726090463446
491,39,-1.7806867752188702,165.5904080851944,164.89726090463446
492,39,-1.778850305008777,36.45278160585773,35.75963442529778
493,39,-1.8044268401713661,-1.8710545741214077,-1.8371859028901496
494,39,-1.8001726338969983,-1.8710545741214077,-1.8349857042583237
495,39,-1.8001726338969983,-1.8710545741214077,-1.8349857042583237
496,39,-1.8034483467389677,165.5904080851944,164.89726090463446
497,39,-1.761809996924046,165.5904080851944,164.89726090463446
498,39,-1.8024105672142228,-1.8710545741214077,-1.8361436863112854
499,39,-1.7622005870232411,165.5904080851944,164.89726090463446
500,39,-1.7823871387787429,165.5904080851944,164.89726090463446
501,39,-1.657085944928405,2.879064925843001,2.196575320082934
502,39,-1.783426757516938,-1.8710545741214077,-1.8262811434724529
503,39,-1.7900154457342323,-1.8710545741214077,-1.8297143169235026
504,39,-1.777754218541954,165.5904080851944,164.89726090463446
505,39,-1.793796743032896,-1.8710545741214077,-1.8316797474986455
506,39,-1.745018702014475,-1.8710545741214077,-1.806052320787952
507,39,-1.7624417489226096,165.5904080851944,164.89726090463446
508,39,-1.7900154457342323,-1.8710545741214077,-1.8297143169235026
509,39,-1.5811613506593867,6.74425568586143,6.051350755820619
510,39,-1.6210825467065848,-1.8710545741214077,-1.738278060236269
511,39,-1.8039806653089054,-1.8710545741214077,-1.8369553614457534
512,39,-1.7889723090918799,-1.8710545741214077,-1.8291714906479273
513,39,-1.741318156426925,165.5904080851944,164.89726090463446
514,39,-1.77214658804543,165.5904080851944,164.89726090463446
515,39,-1.7940125427281646,-1.8710545741214077,-1.8317918075159105
516,38,-1.7813936331141262,165.5904080851944,164.89726090463446
517,38,-1.5145009418379984,-2.7292710651121457,-1.9477652194548543
518,38,-1.8002410870451793,-2.8607750779019714,-2.1960498266997552
519,38,-1.7911104474277073,-1.9337154737047118,-1.8598730874228773
520,38,-1.6087156748625278,-1.9337154737047118,-1.7580701670670962
521,38,-1.7505426000422017,-0.8368075915779476,-1.1927516620826162
522,38,-1.5595502004419632,1.4427939390512006,0.7981230612375839
523,38,-1.8052796662974062,-2.8607750779019714,-2.1997900188546353
524,38,-1.7760893827962847,165.5904080851944,164.89726090463446
525,38,-1.7800615610033002,165.5904080851944,164.89726090463446
526,38,-1.6490991596273346,165.5904080851944,164.89726090463446
527,38,-1.8002410870451793,-1.9337154737047118,-1.8647530049946832
528,38,-1.7962608703940801,165.5904080851944,164.89726090463446
529,38,-1.761365085158153,165.5904080851944,164.89726090463446
530,38,-1.7385728934603717,-0.8368075915779476,-1.1893108386730966
531,38,-1.803860486357519,19.941613099786125,19.248465919585982
532,38,-1.7321545778153302,3.3209033311004528,2.634125586769265
533,38,-1.7964628067502861,-2.473281557633791,-2.0786723916047296
534,38,-1.802524794574068,-1.9337154737047118,-1.8659703008889146
535,38,-1.7977577523112904,165.5904080851944,164.89726090463446
536,38,-1.7911104474277073,-1.9337154737047118,-1.8598730874228773
537,38,-1.777102693154275,165.5904080851944,164.89726090463446
538,38,-1.7342791738976147,-3.0013116353507723,-2.1792653744670245
539,38,-1.8033962668250145,165.5904080851944,164.89726090463446
540,38,-1.7615184488934164,1.4427939390512006,0.7894315433128535
541,38,-1.7788181993971781,11.697000892790742,11.003855116743994
542,38,-1.791664987090201,165.5904080851944,164.89726090463446
543,38,-1.8002410870451793,-1.9337154737047118,-1.8647530049946832
544,38,-1.8002410870451793,-1.9337154737047118,-1.8647530049946832
545,38,-1.8042570052450277,-1.9337154737047118,-1.8668927638806148
546,38,-1.8046001718724294,-3.0013116353507723,-2.233702707907533
547,38,-1.747147127450638,-1.9337154737047118,-1.8360866278039736
548,38,-1.7950411929480754,-1.9337154737047118,-1.86197643745881
549,38,-1.721159816252071,165.5904080851944,164.89726090463446
550,38,-1.8057685091127431,-3.0013116353507723,-2.234599798283208
551,38,-1.7737050193697952,4.236402723083579,3.545706360599209
552,38,-1.8208363364362612,30.46883237924994,29.775685198690006
553,38,-1.7807633560550435,165.5904080851944,164.89726090463446
554,37,-1.8039904611641742,-2.6734192587053727,-2.1470507044914062
555,37,-1.7341386776430565,-0.048583754398063395,-0.5716999714560931
556,37,-1.7700217901091098,-1.9967744375993335,-1.8769847406319213
557,37,-0.2910921453873965,-2.5828501468849345,-0.8879400067244367
558,37,-1.796900634813995,-2.997457670650861,-2.2268942604302615
559,37,-1.7921788210769234,-1.9967744375993335,-1.8892533092395536
560,37,-1.791017170105854,-1.9967744375993335,-1.8886131060601379
561,37,-1.7763252594047296,-1.9967744375993335,-1.8804873795564538
562,37,-1.8034067628335464,-1.9967744375993335,-1.8954239816357825
563,37,-1.7876768839299153,35.44552774652667,34.752380565966725
564,37,-1.7960401743256482,-1.9967744375993335,-1.8913789591451073
565,37,-1.753486060139827,165.5904080851944,164.89726090463446
566,37,-1.752616947666166,11.222403591301534,10.529258728241222
567,37,-1.7746513019160675,8.292822184292813,7.599717440530446
568,37,-1.757889901508753,-2.8890766955850573,-2.1713996991318822
569,37,-1.7945475753038282,-1.9967744375993335,-1.8905577305189043
570,37,-1.4795244957610212,165.5904080851944,164.89726090463446
571,37,-1.776413513992263,165.5904080851944,164.89726090463446
572,37,-1.7725372596790931,43.22693532722386,42.533788146663916
573,37,-1.7700217901091098,-2.6734192587053727,-2.1229959504677356
574,37,-1.734369335362481,165.5904080851944,164.89726090463446
575,37,-1.3182749334774169,165.5904080851944,164.89726090463446
576,37,-1.7922296399611946,-2.997457670650861,-2.2233020838620035
577,37,-1.732152158355895,165.5904080851944,164.89726090463446
578,37,-1.7780261622118494,165.5904080851944,164.89726090463446
579,37,-1.7921788210769234,-1.9967744375993335,-1.8892533092395536
580,37,-1.8149176099414845,-0.9157763051391254,-1.2675213289202727
581,37,-1.7921788210769234,165.5904080851944,164.89726090463446
582,37,-1.8036121544027228,165.5904080851944,164.89726090463446
583,37,-1.7720202375374088,165.5904080851944,164.89726090463446
584,37,-1.8013983034980479,-2.5828501468849345,-2.117657533978628
585,37,-1.7611751399552862,165.5904080851944,164.89726090463446
586,37,-1.7674654191813657,0.5957437378345818,-0.007455158080086344
587,37,-1.7493030451044942,-2.392565054317542,-2.0200787105664535
588,37,-1.7493030451044942,-1.9967744375993335,-1.865402935044595
589,37,-1.7493030451044942,-1.9967744375993335,-1.865402935044595
590,37,-1.7921788210769234,-1.9967744375993335,-1.8892533092395536
591,37,-1.757889901508753,-1.9967744375993335,-1.8702158385872938
592,37,-1.8013983034980479,-2.8890766955850573,-2.2041187092295
593,37,-1.7921788210769234,-1.9967744375993335,-1.8892533092395536
594,37,-1.8059329261129924,-3.0105790674610975,-2.2368711874358924
595,37,-1.7493030451044942,-2.5828501468849345,-2.0816301640719455
596,37,-1.7493030451044942,-2.5828501468849345,-2.0816301640719455
597,37,-1.7493030451044942,-1.9967744375993335,-1.865402935044595
598,37,-1.8187379943100124,-1.9967744375993335,-1.90379931583451
599,37,-1.8033218619244713,165.5904080851944,164.89726090463446
600,37,-1.7802372731377487,165.5904080851944,164.89726090463446
601,37,-1.801588950396223,165.5904080851944,164.89726090463446
602,37,-1.7902705642979821,165.5904080851944,164.89726090463446
603,37,-1.7921788210769234,-1.9967744375993335,-1.8892533092395536
604,36,-1.6860715102242296,165.5904080851944,164.89726090463446
605,36,1.3454117753910826,-0.9960368251777552,0.7441034830128398
606,36,-1.7924955024173737,-2.0601751665519745,-1.9174053970505716
607,36,-1.5298853406528272,-2.628353320712027,-1.9353143696563757
608,36,-1.7745198719486308,3.369865431564632,2.6825333685951795
609,36,-1.7918979849549568,-2.915545683839393,-2.203563431317823
610,36,-1.7402162183629426,165.5904080851944,164.89726090463446
611,36,-1.6834091068844832,-0.9960368251777552,-1.2817902234757224
612,36,-1.5716172152802779,165.5904080851944,164.89726090463446
613,36,-1.8088276907121785,-2.0601751665519745,-1.9266251845411921
614,36,-1.806319421698006,-2.0601751665519745,-1.9252134887670613
615,36,-1.8021689410992807,-2.0601751665519745,-1.9228741295070102
616,36,-1.7216594205082765,3.369865431564632,2.68284806223876
617,36,-1.7686534036959896,-2.3023081847802063,-2.000296931607813
618,36,-1.7060445992729085,165.5904080851944,164.89726090463446
619,36,-1.7445731205681736,165.5904080851944,164.89726090463446
620,36,-1.7909749287246404,165.5904080851944,164.89726090463446
621,36,-1.6946433845118387,165.5904080851944,164.89726090463446
622,36,-1.7932159518811908,-2.0601751665519745,-1.917813484635524
623,36,-1.7932159518811908,-3.0167654017397068,-2.2284826591628693
624,36,-1.8036163845037656,-2.915545683839393,-2.2123941563253156
625,36,-1.7924955024173737,-2.628353320712027,-2.125521963659926
626,36,-1.774279803256745,-2.609904311533133,-2.107235703966768
627,36,-1.7763092660814372,165.5904080851944,164.89726090463446
628,36,-1.7764836799984605,-2.981985873311403,-2.207619324461712
629,36,-1.7768084969570808,-2.0601751665519745,-1.9084881504165958
630,36,-1.7764836799984605,165.5904080851944,164.89726090463446
631,36,-1.7624731524967039,165.5904080851944,164.89726090463446
632,36,-1.7933112763851327,165.5904080851944,164.89726090463446
633,36,-1.7514864297281036,-2.0601751665519745,-1.8939666992145145
634,36,-1.7514864297281036,-3.0167654017397068,-2.196087009821445
635,36,-1.754714738047631,-2.0601751665519745,-1.8958267569236518
636,36,-1.7739061990660374,-2.0601751665519745,-1.906831730746032
637,36,-1.8247643753781673,0.21271448936767356,-0.35789922831911175
638,36,-1.7514864297281036,-2.0601751665519745,-1.8939666992145145
639,36,-1.7939122514773551,165.5904080851944,164.89726090463446
640,35,-1.6193150980439288,0.5000677581633748,-0.07965634141227096
641,35,-1.790175255646031,165.5904080851944,164.89726090463446
642,35,-1.8028882974524816,-2.123849185384433,-1.9505466505791205
643,35,-1.799904709891665,-2.123849185384433,-1.948816402935965
644,35,-1.8033223452484783,-2.939902863123366,-2.2181452191096525
645,35,-1.012925823728373,165.5904080851944,164.89726090463446
646,35,-1.7905643560512323,2.044629999426556,1.3728500455970019
647,35,-1.789525630704827,165.5904080851944,164.89726090463446
648,35,-1.791220314751647,-2.9615064680540044,-2.2141280589210277
649,35,-1.5613711838843993,-2.7949933783767236,-1.998918657101998
650,35,-1.8028882974524816,-2.123849185384433,-1.9505466505791205
651,35,-1.2776832601374657,165.5904080851944,164.89726090463446
652,35,-1.7667608551960126,165.5904080851944,164.89726090463446
653,35,-1.8028882974524816,-2.123849185384433,-1.9505466505791205
654,35,-1.6658650144956253,-2.123849185384433,-1.8688643982232787
655,35,-1.790374898557448,-2.123849185384433,-1.9432753401999991
656,35,-1.7243932259276247,4.936886588963128,4.245018098319614
657,35,-1.7536971217888966,-2.123849185384433,-1.9217434740411896
658,35,-1.5213678078835036,-1.3169985301755356,-1.4139713793606767
659,35,-1.8029203087603067,165.5904080851944,164.89726090463446
660,35,-1.7293738287335518,165.5904080851944,164.89726090463446
661,35,-1.7929388222011624,3.8877715377063753,3.1980296868734186
662,35,-1.6876352555282939,-2.123849185384433,-1.8821431187109257
663,35,-1.7399896928153669,-2.67299315397173,-2.1014112688959985
664,35,-1.787197790062784,165.5904080851944,164.89726090463446
665,35,-1.7942165493859399,-2.123849185384433,-1.9455117083843043
666,35,-1.77581836045043,-2.123849185384433,-1.9347688930218228
667,35,-1.7536971217888966,-2.123849185384433,-1.9217434740411896
668,35,-1.7942165493859399,-2.123849185384433,-1.9455117083843043
669,35,-1.77581836045043,-2.123849185384433,-1.9347688930218228
670,35,-1.6918654867460279,165.5904080851944,164.89726090463446
671,35,-1.7343605057376792,165.5904080851944,164.89726090463446
672,35,-1.772866361366682,-2.123849185384433,-1.933037551567121
673,35,-1.77581836045043,-2.123849185384433,-1.9347688930218228
674,35,-1.4921960809559407,-2.123849185384433,-1.7589571331432339
675,35,-1.7843313479402398,-3.0194644494056124,-2.222219404009761
676,35,-1.7931072102326535,165.5904080851944,164.89726090463446
677,35,-1.77581836045043,-2.123849185384433,-1.9347688930218228
678,35,-1.7536971217888966,-2.123849185384433,-1.9217434740411896
679,35,-1.7850211025987028,165.5904080851944,164.89726090463446
680,34,-1.7609003080374426,165.5904080851944,164.89726090463446
681,34,-1.3738116637005777,-2.7421317963469423,-1.8401945084822482
682,34,-1.7108559363083142,165.5904080851944,164.89726090463446
683,34,-1.7893531601188588,-2.7421317963469423,-2.1563180772561954
684,34,-1.7563552714576791,0.09772272269084992,-0.4499421603812276
685,34,-1.7995753212690837,-3.018209486650399,-2.2337225997113164
686,34,-1.5187885445313163,-2.9618263532914586,-1.9998861978629083
687,34,-1.7966350219500247,15.435847242167387,14.742700094419089
688,34,-1.7444657935878591,-2.4561165999501684,-2.038277777195536
