scenario,pi0,alpha,rep,k_hat,fdr,tdp
S1_correct,0.5,0.2,93,1963,0.00967906265919511,0.7851373182552503
S1_correct,0.5,0.05,94,1488,0.0020161290322580645,0.5869565217391305
S1_correct,0.5,0.1,94,1764,0.006802721088435374,0.6924901185770751
S1_correct,0.5,0.15,94,1915,0.009399477806788513,0.749802371541502
S1_correct,0.5,0.2,94,2013,0.011922503725782414,0.7861660079051384
S1_correct,0.5,0.05,95,1368,0.005116959064327485,0.5474658085277554
S1_correct,0.5,0.1,95,1691,0.007096392667060911,0.67538213998391
S1_correct,0.5,0.15,95,1841,0.012493210211841391,0.7312952534191473
S1_correct,0.5,0.2,95,1961,0.015298317185109638,0.7767497988736927
S1_correct,0.5,0.05,96,1395,0.0007168458781362007,0.5614176399516714
S1_correct,0.5,0.1,96,1698,0.006478209658421673,0.6794200563834072
S1_correct,0.5,0.15,96,1835,0.008174386920980926,0.7329842931937173
S1_correct,0.5,0.2,96,1939,0.011346054667354307,0.7720499395892066
S1_correct,0.5,0.05,97,1523,0.003282994090610637,0.6086607858861267
S1_correct,0.5,0.1,97,1797,0.006121313299944352,0.7161186848436247
S1_correct,0.5,0.15,97,1906,0.006820566631689402,0.7590216519647153
S1_correct,0.5,0.2,97,1987,0.012078510317060896,0.7870890136327185
S1_correct,0.5,0.05,98,1446,0.004840940525587829,0.5849593495934959
S1_correct,0.5,0.1,98,1723,0.0075449796865931515,0.6951219512195121
S1_correct,0.5,0.15,98,1878,0.011182108626198083,0.7548780487804878
S1_correct,0.5,0.2,98,1957,0.011241696474195196,0.7865853658536586
S1_correct,0.5,0.05,99,1388,0.002881844380403458,0.5498609455701232
S1_correct,0.5,0.1,99,1709,0.006436512580456407,0.6746126340882003
S1_correct,0.5,0.15,99,1876,0.00906183368869936,0.7385776718315455
S1_correct,0.5,0.2,99,1960,0.012755102040816327,0.768772348033373
S1_correct,0.7,0.05,0,780,0.002564102564102564,0.5162574651625746
S1_correct,0.7,0.1,0,977,0.01023541453428864,0.641672196416722
S1_correct,0.7,0.15,0,1076,0.013940520446096654,0.7040477770404777
S1_correct,0.7,0.2,0,1135,0.014977973568281937,0.7418712674187127
S1_correct,0.7,0.05,1,731,0.0027359781121751026,0.47771952817824376
S1_correct,0.7,0.1,1,923,0.005417118093174431,0.601572739187418
S1_correct,0.7,0.15,1,1030,0.009708737864077669,0.6684141546526867
S1_correct,0.7,0.2,1,1117,0.01432408236347359,0.7214941022280472
S1_correct,0.7,0.05,2,818,0.0024449877750611247,0.5554799183117767
S1_correct,0.7,0.1,2,978,0.00408997955010225,0.6630360789652825
S1_correct,0.7,0.15,2,1061,0.006597549481621112,0.717494894486045
S1_correct,0.7,0.2,2,1119,0.009830205540661306,0.7542545949625595
S1_correct,0.7,0.05,3,713,0.005610098176718092,0.4829700272479564
S1_correct,0.7,0.1,3,908,0.00881057268722467,0.6130790190735694
S1_correct,0.7,0.15,3,1016,0.011811023622047244,0.6839237057220708
S1_correct,0.7,0.2,3,1093,0.0192131747483989,0.7302452316076294
S1_correct,0.7,0.05,4,764,0.006544502617801047,0.5070140280561122
S1_correct,0.7,0.1,4,950,0.01368421052631579,0.6259185036740147
S1_correct,0.7,0.15,4,1046,0.017208413001912046,0.6867067468269873
S1_correct,0.7,0.2,4,1099,0.020928116469517744,0.7187708750835003
S1_correct,0.7,0.05,5,719,0.004172461752433936,0.4766977363515313
S1_correct,0.7,0.1,5,906,0.006622516556291391,0.5992010652463382
S1_correct,0.7,0.15,5,1023,0.010752688172043012,0.6737683089214381
S1_correct,0.7,0.2,5,1105,0.016289592760180997,0.7237017310252996
S1_correct,0.7,0.05,6,772,0.0038860103626943004,0.5168010752688172
S1_correct,0.7,0.1,6,980,0.013265306122448979,0.6498655913978495
S1_correct,0.7,0.15,6,1053,0.017094017094017096,0.6955645161290323
S1_correct,0.7,0.2,6,1102,0.019056261343012703,0.7264784946236559
S1_correct,0.7,0.05,7,766,0.006527415143603133,0.5248275862068965
S1_correct,0.7,0.1,7,932,0.011802575107296138,0.6351724137931034
S1_correct,0.7,0.15,7,1039,0.014436958614051972,0.7062068965517241
S1_correct,0.7,0.2,7,1088,0.019301470588235295,0.7358620689655172
S1_correct,0.7,0.05,8,757,0.005284015852047556,0.4990059642147117
S1_correct,0.7,0.1,8,923,0.009750812567713976,0.6056991385023194
S1_correct,0.7,0.15,8,1032,0.014534883720930232,0.6739562624254473
S1_correct,0.7,0.2,8,1108,0.016245487364620937,0.7223326706428098
S1_correct,0.7,0.05,9,752,0.006648936170212766,0.49015748031496065
S1_correct,0.7,0.1,9,932,0.009656652360515022,0.6056430446194225
S1_correct,0.7,0.15,9,1023,0.01466275659824047,0.6614173228346457
S1_correct,0.7,0.2,9,1092,0.018315018315018316,0.7034120734908137
S1_correct,0.7,0.05,10,728,0.005494505494505495,0.4807436918990704
S1_correct,0.7,0.1,10,933,0.011789924973204717,0.6122177954847278
S1_correct,0.7,0.15,10,1038,0.018304431599229287,0.6766268260292164
S1_correct,0.7,0.2,10,1114,0.02064631956912029,0.7244355909694555
S1_correct,0.7,0.05,11,770,0.003896103896103896,0.5154569892473119
S1_correct,0.7,0.1,11,940,0.00851063829787234,0.6263440860215054
S1_correct,0.7,0.15,11,1049,0.015252621544327931,0.6942204301075269
S1_correct,0.7,0.2,11,1103,0.02085222121486854,0.7258064516129032
S1_correct,0.7,0.05,12,847,0.0035419126328217238,0.5725915875169606
S1_correct,0.7,0.1,12,997,0.010030090270812437,0.669606512890095
S1_correct,0.7,0.15,12,1083,0.012927054478301015,0.7252374491180461
S1_correct,0.7,0.2,12,1146,0.015706806282722512,0.7652645861601085
S1_correct,0.7,0.05,13,666,0.0075075075075075074,0.4320261437908497
S1_correct,0.7,0.1,13,887,0.009019165727170236,0.5745098039215686
S1_correct,0.7,0.15,13,1007,0.014895729890764648,0.6483660130718955
S1_correct,0.7,0.2,13,1071,0.015873015873015872,0.6888888888888889
S1_correct,0.7,0.05,14,799,0.0037546933667083854,0.5233399079552926
S1_correct,0.7,0.1,14,973,0.009249743062692703,0.63379355687048
S1_correct,0.7,0.15,14,1080,0.017592592592592594,0.6975673898750822
S1_correct,0.7,0.2,14,1145,0.022707423580786028,0.7357001972386588
S1_correct,0.7,0.05,15,747,0.004016064257028112,0.49765886287625416
S1_correct,0.7,0.1,15,956,0.010460251046025104,0.6327759197324415
S1_correct,0.7,0.15,15,1056,0.015151515151515152,0.6956521739130435
S1_correct,0.7,0.2,15,1131,0.022104332449160036,0.7397993311036789
S1_correct,0.7,0.05,16,753,0.0026560424966799467,0.49375410913872453
S1_correct,0.7,0.1,16,951,0.007360672975814932,0.6206443129520053
S1_correct,0.7,0.15,16,1047,0.009551098376313277,0.6817882971729126
S1_correct,0.7,0.2,16,1106,0.011754068716094032,0.7186061801446417
S1_correct,0.7,0.05,17,700,0.004285714285714286,0.46841397849462363
S1_correct,0.7,0.1,17,890,0.0056179775280898875,0.594758064516129
S1_correct,0.7,0.15,17,995,0.009045226130653266,0.6626344086021505
S1_correct,0.7,0.2,17,1062,0.01224105461393597,0.7049731182795699
S1_correct,0.7,0.05,18,796,0.007537688442211055,0.5363204344874406
S1_correct,0.7,0.1,18,969,0.013415892672858616,0.6490156143923965
S1_correct,0.7,0.15,18,1044,0.018199233716475097,0.6958587915818059
S1_correct,0.7,0.2,18,1099,0.023657870791628753,0.7284453496266123
S1_correct,0.7,0.05,19,711,0.0028129395218002813,0.4771197846567968
S1_correct,0.7,0.1,19,910,0.007692307692307693,0.607671601615074
S1_correct,0.7,0.15,19,1028,0.01264591439688716,0.6830417227456258
S1_correct,0.7,0.2,19,1099,0.01637852593266606,0.7274562584118439
S1_correct,0.7,0.05,20,730,0.00684931506849315,0.4882154882154882
S1_correct,0.7,0.1,20,919,0.011969532100108813,0.6114478114478115
S1_correct,0.7,0.15,20,1021,0.015670910871694418,0.6767676767676768
S1_correct,0.7,0.2,20,1085,0.018433179723502304,0.7171717171717171
S1_correct,0.7,0.05,21,782,0.00639386189258312,0.5169660678642715
S1_correct,0.7,0.1,21,954,0.008385744234800839,0.6294078509647372
S1_correct,0.7,0.15,21,1022,0.009784735812133072,0.6733200266134398
S1_correct,0.7,0.2,21,1086,0.011970534069981584,0.7139055222887558
S1_correct,0.7,0.05,22,754,0.005305039787798408,0.4911591355599214
S1_correct,0.7,0.1,22,962,0.012474012474012475,0.6221349050425671
S1_correct,0.7,0.15,22,1051,0.01807802093244529,0.6758349705304518
S1_correct,0.7,0.2,22,1124,0.018683274021352312,0.722331368696791
S1_correct,0.7,0.05,23,704,0.002840909090909091,0.4649006622516556
S1_correct,0.7,0.1,23,911,0.008781558726673985,0.5980132450331126
S1_correct,0.7,0.15,23,1009,0.014866204162537165,0.6582781456953642
S1_correct,0.7,0.2,23,1076,0.019516728624535316,0.6986754966887417
S1_correct,0.7,0.05,24,721,0.0,0.48486886348352387
S1_correct,0.7,0.1,24,909,0.006600660066006601,0.6072629455279085
S1_correct,0.7,0.15,24,1027,0.011684518013631937,0.6825823806321453
S1_correct,0.7,0.2,24,1087,0.01655933762649494,0.718897108271688
S1_correct,0.7,0.05,25,756,0.009259259259259259,0.5026845637583892
S1_correct,0.7,0.1,25,935,0.011764705882352941,0.6201342281879194
S1_correct,0.7,0.15,25,1021,0.01762977473065622,0.6731543624161074
S1_correct,0.7,0.2,25,1099,0.023657870791628753,0.7201342281879195
S1_correct,0.7,0.05,26,737,0.005427408412483039,0.49863945578231295
S1_correct,0.7,0.1,26,917,0.006543075245365322,0.6197278911564625
S1_correct,0.7,0.15,26,1043,0.014381591562799617,0.6993197278911565
S1_correct,0.7,0.2,26,1106,0.017179023508137433,0.7394557823129252
S1_correct,0.7,0.05,27,796,0.0037688442211055275,0.5476519337016574
S1_correct,0.7,0.1,27,969,0.010319917440660475,0.662292817679558
S1_correct,0.7,0.15,27,1055,0.013270142180094787,0.7189226519337016
S1_correct,0.7,0.2,27,1104,0.016304347826086956,0.75
S1_correct,0.7,0.05,28,665,0.0015037593984962407,0.4465366509751177
S1_correct,0.7,0.1,28,895,0.008938547486033519,0.5965030262273033
S1_correct,0.7,0.15,28,1002,0.014970059880239521,0.6637525218560861
S1_correct,0.7,0.2,28,1067,0.019681349578256794,0.703429724277068
S1_correct,0.7,0.05,29,798,0.005012531328320802,0.5265251989389921
S1_correct,0.7,0.1,29,978,0.010224948875255624,0.6419098143236074
S1_correct,0.7,0.15,29,1058,0.015122873345935728,0.6909814323607427
S1_correct,0.7,0.2,29,1109,0.019837691614066726,0.7208222811671088
S1_correct,0.7,0.05,30,718,0.001392757660167131,0.48380566801619435
S1_correct,0.7,0.1,30,897,0.004459308807134894,0.6025641025641025
S1_correct,0.7,0.15,30,996,0.012048192771084338,0.6639676113360324
S1_correct,0.7,0.2,30,1071,0.017740429505135387,0.7098515519568152
S1_correct,0.7,0.05,31,807,0.0024783147459727386,0.5391828533154722
S1_correct,0.7,0.1,31,974,0.008213552361396304,0.6470194239785666
S1_correct,0.7,0.15,31,1058,0.010396975425330813,0.7012726054922974
S1_correct,0.7,0.2,31,1137,0.016710642040457344,0.7488278633623576
S1_correct,0.7,0.05,32,800,0.00375,0.5188802083333334
S1_correct,0.7,0.1,32,984,0.01016260162601626,0.6341145833333334
S1_correct,0.7,0.15,32,1083,0.017543859649122806,0.6927083333333334
S1_correct,0.7,0.2,32,1145,0.02096069868995633,0.7298177083333334
S1_correct,0.7,0.05,33,744,0.004032258064516129,0.50033760972316
S1_correct,0.7,0.1,33,899,0.0055617352614015575,0.6036461850101283
S1_correct,0.7,0.15,33,1012,0.008893280632411068,0.6772451046590142
S1_correct,0.7,0.2,33,1090,0.012844036697247707,0.7265361242403782
S1_correct,0.7,0.05,34,791,0.0025284450063211127,0.5274064171122995
S1_correct,0.7,0.1,34,977,0.009211873080859774,0.6470588235294118
S1_correct,0.7,0.15,34,1073,0.014911463187325256,0.7065508021390374
S1_correct,0.7,0.2,34,1146,0.02006980802792321,0.7506684491978609
S1_correct,0.7,0.05,35,799,0.006257822277847309,0.520655737704918
S1_correct,0.7,0.1,35,963,0.009345794392523364,0.6255737704918033
S1_correct,0.7,0.15,35,1078,0.012059369202226345,0.6983606557377049
S1_correct,0.7,0.2,35,1128,0.013297872340425532,0.7298360655737705
S1_correct,0.7,0.05,36,801,0.00749063670411985,0.5357142857142857
S1_correct,0.7,0.1,36,983,0.009155645981688708,0.6563342318059299
S1_correct,0.7,0.15,36,1078,0.013914656771799629,0.7163072776280324
S1_correct,0.7,0.2,36,1132,0.018551236749116608,0.7486522911051213
S1_correct,0.7,0.05,37,756,0.0026455026455026454,0.5077441077441077
S1_correct,0.7,0.1,37,939,0.010649627263045794,0.6255892255892256
S1_correct,0.7,0.15,37,1020,0.014705882352941176,0.6767676767676768
S1_correct,0.7,0.2,37,1094,0.018281535648994516,0.7232323232323232
S1_correct,0.7,0.05,38,841,0.0035671819262782403,0.538560411311054
S1_correct,0.7,0.1,38,1005,0.006965174129353234,0.6413881748071979
S1_correct,0.7,0.15,38,1119,0.012511170688114389,0.7101542416452442
S1_correct,0.7,0.2,38,1194,0.01507537688442211,0.7557840616966581
S1_correct,0.7,0.05,39,706,0.0,0.47446236559139787
S1_correct,0.7,0.1,39,889,0.00562429696287964,0.5940860215053764
S1_correct,0.7,0.15,39,993,0.011077542799597181,0.6599462365591398
S1_correct,0.7,0.2,39,1045,0.015311004784688996,0.6915322580645161
S1_correct,0.7,0.05,40,757,0.003963011889035667,0.4983476536682089
S1_correct,0.7,0.1,40,958,0.009394572025052192,0.627230667547918
S1_correct,0.7,0.15,40,1064,0.014097744360902255,0.6933245208195637
S1_correct,0.7,0.2,40,1137,0.016710642040457344,0.7389292795769994
S1_correct,0.7,0.05,41,724,0.004143646408839779,0.4855218855218855
S1_correct,0.7,0.1,41,891,0.006734006734006734,0.5959595959595959
S1_correct,0.7,0.15,41,989,0.010111223458038422,0.6592592592592592
S1_correct,0.7,0.2,41,1059,0.013220018885741265,0.7037037037037037
S1_correct,0.7,0.05,42,713,0.005610098176718092,0.4707835325365206
S1_correct,0.7,0.1,42,931,0.010741138560687433,0.6115537848605578
S1_correct,0.7,0.15,42,1044,0.017241379310344827,0.6812749003984063
S1_correct,0.7,0.2,42,1095,0.017351598173515982,0.7144754316069057
S1_correct,0.7,0.05,43,778,0.002570694087403599,0.5236167341430499
S1_correct,0.7,0.1,43,954,0.013626834381551363,0.634952766531714
S1_correct,0.7,0.15,43,1033,0.016456921587608905,0.6855600539811066
S1_correct,0.7,0.2,43,1114,0.02154398563734291,0.7354925775978407
S1_correct,0.7,0.05,44,776,0.003865979381443299,0.5119205298013245
S1_correct,0.7,0.1,44,924,0.011904761904761904,0.604635761589404
S1_correct,0.7,0.15,44,1032,0.02131782945736434,0.6688741721854304
S1_correct,0.7,0.2,44,1113,0.025157232704402517,0.7185430463576159
S1_correct,0.7,0.05,45,734,0.0027247956403269754,0.4765625
S1_correct,0.7,0.1,45,948,0.005274261603375527,0.6139322916666666
S1_correct,0.7,0.15,45,1035,0.011594202898550725,0.666015625
S1_correct,0.7,0.2,45,1107,0.014453477868112014,0.7102864583333334
S1_correct,0.7,0.05,46,740,0.012162162162162163,0.5020604395604396
S1_correct,0.7,0.1,46,918,0.017429193899782137,0.6195054945054945
S1_correct,0.7,0.15,46,1042,0.023032629558541268,0.6991758241758241
S1_correct,0.7,0.2,46,1100,0.025454545454545455,0.7362637362637363
S1_correct,0.7,0.05,47,755,0.0013245033112582781,0.49572649572649574
S1_correct,0.7,0.1,47,918,0.0054466230936819175,0.6002629848783695
S1_correct,0.7,0.15,47,1005,0.007960199004975124,0.6554898093359632
S1_correct,0.7,0.2,47,1083,0.014773776546629732,0.7015121630506246
S1_correct,0.7,0.05,48,805,0.0012422360248447205,0.5374331550802139
S1_correct,0.7,0.1,48,984,0.009146341463414634,0.6517379679144385
S1_correct,0.7,0.15,48,1071,0.011204481792717087,0.7078877005347594
S1_correct,0.7,0.2,48,1133,0.01323918799646955,0.7473262032085561
S1_correct,0.7,0.05,49,649,0.0061633281972265025,0.4405737704918033
S1_correct,0.7,0.1,49,863,0.010428736964078795,0.5833333333333334
S1_correct,0.7,0.15,49,972,0.01954732510288066,0.6509562841530054
S1_correct,0.7,0.2,49,1043,0.024928092042186004,0.694672131147541
S1_correct,0.7,0.05,50,735,0.006802721088435374,0.48894842598794375
S1_correct,0.7,0.1,50,942,0.01167728237791932,0.62357669122572
S1_correct,0.7,0.15,50,1024,0.013671875,0.6764902880107166
S1_correct,0.7,0.2,50,1086,0.016574585635359115,0.7153382451440053
S1_correct,0.7,0.05,51,740,0.004054054054054054,0.4779507133592737
S1_correct,0.7,0.1,51,909,0.0088008800880088,0.5843060959792478
S1_correct,0.7,0.15,51,1029,0.009718172983479106,0.6608300907911803
S1_correct,0.7,0.2,51,1105,0.01809954751131222,0.7036316472114138
S1_correct,0.7,0.05,52,732,0.004098360655737705,0.48762541806020065
S1_correct,0.7,0.1,52,908,0.00881057268722467,0.6020066889632107
S1_correct,0.7,0.15,52,986,0.009127789046653144,0.6535117056856188
S1_correct,0.7,0.2,52,1053,0.016144349477682812,0.6929765886287625
S1_correct,0.7,0.05,53,749,0.0053404539385847796,0.4950166112956811
S1_correct,0.7,0.1,53,919,0.007616974972796518,0.6059800664451828
S1_correct,0.7,0.15,53,1035,0.011594202898550725,0.6797342192691029
S1_correct,0.7,0.2,53,1116,0.017025089605734768,0.7289036544850498
S1_correct,0.7,0.05,54,724,0.009668508287292817,0.4854434664861205
S1_correct,0.7,0.1,54,901,0.014428412874583796,0.6012186865267434
S1_correct,0.7,0.15,54,992,0.015120967741935484,0.6614759647935003
S1_correct,0.7,0.2,54,1056,0.017045454545454544,0.7027758970886933
S1_correct,0.7,0.05,55,760,0.002631578947368421,0.5198902606310014
S1_correct,0.7,0.1,55,935,0.0106951871657754,0.6344307270233196
S1_correct,0.7,0.15,55,1022,0.016634050880626222,0.6893004115226338
S1_correct,0.7,0.2,55,1077,0.018570102135561744,0.7249657064471879
S1_correct,0.7,0.05,56,716,0.004189944134078212,0.47062706270627064
S1_correct,0.7,0.1,56,897,0.006688963210702341,0.5881188118811881
S1_correct,0.7,0.15,56,997,0.009027081243731194,0.6521452145214521
S1_correct,0.7,0.2,56,1058,0.015122873345935728,0.6877887788778878
S1_correct,0.7,0.05,57,750,0.009333333333333334,0.5082079343365253
S1_correct,0.7,0.1,57,918,0.015250544662309368,0.6183310533515732
S1_correct,0.7,0.15,57,1024,0.0205078125,0.686046511627907
S1_correct,0.7,0.2,57,1083,0.024007386888273315,0.7229822161422709
S1_correct,0.7,0.05,58,720,0.001388888888888889,0.47805851063829785
S1_correct,0.7,0.1,58,888,0.00563063063063063,0.5871010638297872
S1_correct,0.7,0.15,58,976,0.00819672131147541,0.6436170212765957
S1_correct,0.7,0.2,58,1047,0.015281757402101241,0.6855053191489362
S1_correct,0.7,0.05,59,716,0.0013966480446927375,0.4763491005996003
S1_correct,0.7,0.1,59,932,0.004291845493562232,0.6182544970019986
S1_correct,0.7,0.15,59,1031,0.01066925315227934,0.6795469686875416
S1_correct,0.7,0.2,59,1083,0.014773776546629732,0.7108594270486343
S1_correct,0.7,0.05,60,713,0.011220196353436185,0.45838751625487645
S1_correct,0.7,0.1,60,939,0.014909478168264111,0.6014304291287387
S1_correct,0.7,0.15,60,1061,0.022620169651272386,0.6742522756827048
S1_correct,0.7,0.2,60,1141,0.026292725679228746,0.7223667100130039
S1_correct,0.7,0.05,61,801,0.004993757802746567,0.5331103678929766
S1_correct,0.7,0.1,61,963,0.013499480789200415,0.6354515050167224
S1_correct,0.7,0.15,61,1055,0.017061611374407582,0.6936454849498328
S1_correct,0.7,0.2,61,1120,0.019642857142857142,0.7344481605351171
S1_correct,0.7,0.05,62,667,0.005997001499250375,0.45010183299389
S1_correct,0.7,0.1,62,869,0.009205983889528193,0.5845213849287169
S1_correct,0.7,0.15,62,971,0.02059732234809475,0.6456211812627292
S1_correct,0.7,0.2,62,1044,0.023946360153256706,0.691785471826205
S1_correct,0.7,0.05,63,717,0.001394700139470014,0.4847664184157075
S1_correct,0.7,0.1,63,886,0.0056433408577878106,0.5964793500338524
S1_correct,0.7,0.15,63,1025,0.014634146341463415,0.6838185511171293
S1_correct,0.7,0.2,63,1101,0.02089009990917348,0.7298578199052133
S1_correct,0.7,0.05,64,729,0.0054869684499314125,0.4814077025232404
S1_correct,0.7,0.1,64,906,0.008830022075055188,0.5962815405046481
S1_correct,0.7,0.15,64,1006,0.009940357852882704,0.6613545816733067
S1_correct,0.7,0.2,64,1070,0.014018691588785047,0.700531208499336
S1_correct,0.7,0.05,65,679,0.004418262150220913,0.461118690313779
S1_correct,0.7,0.1,65,868,0.004608294930875576,0.5893587994542974
S1_correct,0.7,0.15,65,990,0.011111111111111112,0.6678035470668485
S1_correct,0.7,0.2,65,1070,0.017757009345794394,0.7169167803547067
S1_correct,0.7,0.05,66,788,0.005076142131979695,0.5110821382007823
S1_correct,0.7,0.1,66,944,0.00847457627118644,0.6101694915254238
S1_correct,0.7,0.15,66,1055,0.011374407582938388,0.6799217731421121
S1_correct,0.7,0.2,66,1119,0.014298480786416443,0.7190352020860495
S1_correct,0.7,0.05,67,724,0.0055248618784530384,0.46936114732724904
S1_correct,0.7,0.1,67,950,0.014736842105263158,0.6101694915254238
S1_correct,0.7,0.15,67,1058,0.017958412098298678,0.6773142112125163
S1_correct,0.7,0.2,67,1122,0.022281639928698752,0.7151238591916558
S1_correct,0.7,0.05,68,837,0.0047789725209080045,0.5594358629952989
S1_correct,0.7,0.1,68,987,0.013171225937183385,0.654130288784419
S1_correct,0.7,0.15,68,1071,0.015873015873015872,0.7078576225654802
S1_correct,0.7,0.2,68,1142,0.02276707530647986,0.7494963062458025
