cluster_id,n,tau,f_anchor,log_e_para_multi,log_e_verb,log_e_full,log_e_para_g0.95,log_e_para_g0.96,log_e_para_g0.97,log_e_para_g0.98
3187,14,0.9285714285714286,0.14285714285714285,-1.202606079737221,40.902737493133934,40.20959031257399,-1.2826836267482935,-1.1615718317861665,-1.1967709160531024,-1.1738094835502837
3188,14,0.999999,0.42857142857142855,-0.018470620706739105,303.35939385244944,302.6662466718895,0.8891347699664707,-0.25303802976675815,-1.0769137917788558,-0.9763367265664462
3189,14,0.2857142857142857,0.42857142857142855,-0.5832201570267534,-1.4919582116444596,-0.9377313661963669,0.016015690015175166,-0.5667141469943726,-1.0769137917788558,-1.176952306079368
3190,14,0.8571428571428571,0.35714285714285715,-1.114162463311568,26.449558737097313,25.75641155653844,-0.8939289263254223,-1.1615718317861665,-1.2097015820349215,-1.2295143720243162
3191,14,0.35714285714285715,0.5,-0.6213928952701538,-0.6352057926447776,-0.6282754946303278,-0.007683710699507809,-0.8347545187810277,-0.9208837100988094,-1.1261205606834976
3192,14,0.35714285714285715,0.42857142857142855,-0.6091780423203069,-0.6352057926447776,-0.622107239399326,-0.007683710699507809,-0.580615840245674,-1.098884130189199,-1.23770703811063
3193,14,0.7857142857142857,0.14285714285714285,-1.1618907059404477,15.863988867881595,15.170841727663372,-1.1184754876007508,-1.1474830039065345,-1.1816236056169118,-1.2020295587585503
3194,14,0.42857142857142855,0.5,-0.8620546301152413,0.5569774793451764,0.0805114801862038,-0.653333907156837,-0.8130600758169322,-0.9240705950881039,-1.113319101991508
3195,14,0.14285714285714285,0.35714285714285715,-1.0842098990272782,-1.1635047106138465,-1.1230715522514205,-0.873977205311421,-1.126739489383377,-1.1805918364085999,-1.190064286920816
3196,14,0.999999,0.2857142857142857,-1.079639942185119,281.4394549431443,280.74630776258437,-0.8939289263254223,-1.0147410848027674,-1.2796210645294206,-1.1738094835502837
3197,14,0.7142857142857143,0.21428571428571427,-0.9483012986624855,10.643514759700551,9.950376820508165,-0.6281781488875624,-0.9931971473393866,-1.2489652878137139,-1.0248809973329092
3198,14,0.5,0.21428571428571427,-1.073826518602509,2.180817274452976,1.525538514136755,-0.873977205311421,-1.191172348221197,-1.2489652878137139,-1.0248809973329092
3199,14,0.14285714285714285,0.7142857142857143,-0.24900891967203576,-1.1635047106138465,-0.6051706945036806,-0.01851130730454019,-0.28539918974255796,-0.05627749506002866,-0.8217940716260512
3200,14,0.5714285714285714,0.35714285714285715,-0.6650969051482516,4.325418187713689,3.6390501366884287,-0.01851130730454019,-0.8073914504665034,-1.1805918364085999,-1.1328346902500037
3201,14,0.21428571428571427,0.07142857142857142,-0.8760395837018694,-1.798442215422911,-1.2344569763032096,-1.2674395336436797,-1.1384402021694384,-0.9036159372092528,-0.4174210822908472
3202,14,0.21428571428571427,0.07142857142857142,-0.8778921283518445,-1.7732371232020676,-1.2285376746686674,-1.2826836267482935,-1.1647940651881017,-0.902220034645698,-0.4039380954243347
3203,14,0.21428571428571427,0.07142857142857142,-0.8760395837018694,-1.798442215422911,-1.2344569763032096,-1.2674395336436797,-1.1384402021694384,-0.9036159372092528,-0.4174210822908472
3204,14,0.21428571428571427,0.07142857142857142,-0.8589607892940007,-1.7176949842844509,-1.1988502143518085,-1.2621829149037893,-1.1474830039065345,-0.8924865243459155,-0.37935580648846257
3205,14,0.21428571428571427,0.07142857142857142,-0.8589607892940007,-1.7176949842844509,-1.1988502143518085,-1.2621829149037893,-1.1474830039065345,-0.8924865243459155,-0.37935580648846257
3206,14,0.21428571428571427,0.14285714285714285,-1.0870437507292547,-1.7732371232020676,-1.3724025101805002,-1.1163534187747608,-1.2345483457591675,-1.1967709160531024,-0.8480683874288409
3207,14,0.21428571428571427,0.07142857142857142,-0.8450521083615621,-1.7176949842844509,-1.189060629673015,-1.1184754876007508,-1.212595528086983,-0.8924865243459155,-0.37935580648846257
3208,14,0.21428571428571427,0.07142857142857142,-0.8589607892940007,-1.7176949842844509,-1.1988502143518085,-1.2621829149037893,-1.1474830039065345,-0.8924865243459155,-0.37935580648846257
3209,14,0.2857142857142857,0.07142857142857142,-0.8760395837018694,-1.4919582116444596,-1.1373105369616991,-1.2674395336436797,-1.1384402021694384,-0.9036159372092528,-0.4174210822908472
3210,14,0.21428571428571427,0.07142857142857142,-0.8589607892940007,-1.7176949842844509,-1.1988502143518085,-1.2621829149037893,-1.1474830039065345,-0.8924865243459155,-0.37935580648846257
3211,14,0.21428571428571427,0.21428571428571427,-1.059138677148519,-1.697975026829563,-1.3283874481758282,-0.873977205311421,-1.126739489383377,-1.2489652878137139,-1.0248809973329092
3212,14,0.21428571428571427,0.07142857142857142,-0.8567752999504771,-1.697975026829563,-1.1914141886882021,-1.2289826887925148,-1.1216004546342477,-0.8894335484108181,-0.4021522673237681
3213,14,0.21428571428571427,0.2857142857142857,-0.9908474884922779,-1.7176949842844509,-1.2896372856688108,-0.653333907156837,-1.0046162290963203,-1.2684168682423698,-1.1479777348035083
3214,14,0.21428571428571427,0.07142857142857142,-0.8589607892940007,-1.7176949842844509,-1.1988502143518085,-1.2621829149037893,-1.1474830039065345,-0.8924865243459155,-0.37935580648846257
3215,14,0.21428571428571427,0.07142857142857142,-0.8483404037151648,-1.798442215422911,-1.2145595701218583,-1.1137193155985052,-1.1384402021694384,-0.9036159372092528,-0.4174210822908472
3216,14,0.21428571428571427,0.21428571428571427,-1.1869434586286223,-1.7482275005804515,-1.4287118313102543,-1.110291034443197,-1.1716099644546776,-1.2955477760502656,-1.1791774014601697
3217,14,0.42857142857142855,0.2857142857142857,-0.9474472805685603,0.5265033803944085,0.0395724245179101,-0.6281781488875624,-0.9931971473393866,-1.2443596609173784,-1.0248809973329092
3218,14,0.7142857142857143,0.42857142857142855,-0.906386261345217,12.626150318161269,11.933004464671072,-0.6315834140479514,-0.8118626503746549,-1.0869650556989965,-1.194325912241958
3219,14,0.07142857142857142,0.5714285714285714,-0.04962735874772739,1.3892277146844547,0.9089306322900855,0.8759666592738684,-0.55636091613571,-0.6825207408710335,-1.1193025355492647
3220,14,0.21428571428571427,0.5,-0.6683134848107032,-1.697975026829563,-1.0560901011310304,-0.3443581337729783,-0.5726616532306628,-0.9073994327238117,-0.9834471471565704
3221,14,0.07142857142857142,0.21428571428571427,-1.2194800441364648,1.0801317339305492,0.4825654001424199,-1.2621829149037893,-1.1474830039065345,-1.2712490872663014,-1.2020295587585503
3222,14,0.07142857142857142,0.2857142857142857,-1.1989338520520516,1.0801317339305492,0.4844558754779328,-1.1184754876007508,-1.212595528086983,-1.2684168682423698,-1.2020295587585503
3223,14,0.07142857142857142,0.07142857142857142,-1.1014173400889269,1.2516225757174526,0.6493025303927523,-1.2531749582097662,-1.1287095664799531,-0.8842594578221022,-1.1791774014601697
3224,14,0.14285714285714285,0.21428571428571427,-1.2268633263427475,-1.1580959542854612,-1.1918886378188036,-1.2531749582097662,-1.1287095664799531,-1.2955477760502656,-1.23770703811063
3225,14,0.07142857142857142,0.2857142857142857,-1.2065301234357815,1.2516225757174526,0.6406017037542159,-1.110291034443197,-1.229335330866125,-1.2928438211698952,-1.2023205658212346
3226,14,0.999999,0.5,-0.8898109636026246,241.17092089385503,240.47777371329508,-0.6281781488875624,-0.9931971473393866,-0.9073994327238117,-1.092408808512341
3227,14,0.14285714285714285,0.2857142857142857,-0.9714085727187391,-1.1635047106138465,-1.0628511005685493,-0.6281781488875624,-0.9931971473393866,-1.2443596609173784,-1.1328346902500037
3228,14,0.999999,0.21428571428571427,-1.214531791237788,266.0508610344553,265.35771385389535,-1.110291034443197,-1.229335330866125,-1.2955477760502656,-1.2320361784889458
3229,14,0.35714285714285715,0.42857142857142855,-1.0678784160470105,-0.5239642272035497,-0.7593880458203195,-0.8959755759871725,-1.2279179432879408,-1.0769137917788558,-1.0990367043944305
3230,14,0.999999,0.35714285714285715,-1.1831556196325228,266.0508610344553,265.35771385389535,-1.110291034443197,-1.1716099644546776,-1.2234489065795133,-1.2320361784889458
3231,14,0.7142857142857143,0.6428571428571429,-0.3398951399437278,12.626150318161269,11.933005475994298,-0.6315834140479514,-0.24422924040461857,-0.383348473113972,-0.16164013716556946
3232,14,0.07142857142857142,0.5714285714285714,0.5360817387724386,1.606209986039167,1.2079423119005575,0.8891347699664707,1.195207615692459,-0.6659981843670351,-0.5341671859678362
3233,14,0.999999,0.35714285714285715,-0.8755273432374188,247.31244178905604,246.6192946084961,-0.35693316000215625,-1.0046162290963203,-1.2040360014722995,-1.2020295587585503
3234,14,0.07142857142857142,0.21428571428571427,-1.0181090762999592,1.3892277146844547,0.7823085137555598,-0.6315834140479514,-1.2345483457591675,-1.2858865670316926,-1.061348168372823
3235,14,0.2857142857142857,0.35714285714285715,-1.1249113954631156,-1.4919582116444596,-1.2916880756827591,-0.8959755759871725,-1.2279179432879408,-1.2023257817068973,-1.213620942617094
3236,14,0.07142857142857142,0.42857142857142855,-1.1155416000177063,1.020633884515989,0.43912259779120644,-1.2289826887925148,-0.9931971473393866,-1.0677867525929017,-1.190064286920816
3237,14,0.35714285714285715,0.5,-0.7477749426672564,-0.6876742940739649,-0.7172731753131442,-0.3443581337729783,-0.8073914504665034,-0.9073994327238117,-1.092408808512341
3238,14,0.07142857142857142,0.42857142857142855,-0.33381512100875943,1.3892277146844547,0.8603417360852782,0.014681415834817385,0.1350936925805375,-1.0869650556989965,-0.9994752736107475
3239,14,0.07142857142857142,0.35714285714285715,-0.8821156500801095,1.2516225757174526,0.6703690177875147,-0.34946029033575,-1.0332546543664973,-1.2234489065795133,-1.2023205658212346
3240,14,0.07142857142857142,0.5,-0.5738296486054306,1.020633884515989,0.512319614169611,-0.01851130730454019,-0.5726616532306628,-0.9073994327238117,-1.190064286920816
3241,14,0.14285714285714285,0.42857142857142855,-1.1093834977771957,-1.1580959542854612,-1.1334431424257159,-1.110291034443197,-1.0332546543664973,-1.098884130189199,-1.2023205658212346
3242,14,0.07142857142857142,0.21428571428571427,-1.0909676590261244,1.2516225757174526,0.6502141595000402,-0.900321823547861,-1.0332546543664973,-1.2955477760502656,-1.1791774014601697
3243,14,0.21428571428571427,0.6428571428571429,-0.6552312147324973,-1.697975026829563,-1.0464338684095196,-0.6281781488875624,-0.8073914504665034,-0.41845507172626417,-0.8217940716260512
3244,14,0.14285714285714285,0.21428571428571427,-1.090321425815226,-1.1528206635002094,-1.1210828547671112,-0.8939289263254223,-1.1615718317861665,-1.2858865670316926,-1.061348168372823
3245,14,0.14285714285714285,0.5,-0.49388961072843296,-1.1310000978662649,-0.7625417427849672,0.016015690015175166,-0.5667141469943726,-0.8998641553329763,-0.7966509188395734
3246,14,0.07142857142857142,0.7857142857142857,0.09561189669327219,1.020633884515989,0.6614720653708145,-0.01851130730454019,0.06409852297849794,0.4357128259654497,-0.2139278960670562
3247,14,0.21428571428571427,0.5714285714285714,-0.4069967499377172,-1.7732371232020676,-0.8729572795379328,0.014681415834817385,-0.55636091613571,-0.6825207408710335,-0.5635890881444814
3248,14,0.999999,0.2857142857142857,-1.038938557686247,281.4394549431443,280.74630776258437,-0.6315834140479514,-1.1615718317861665,-1.2796210645294206,-1.2295143720243162
3249,14,0.21428571428571427,0.2857142857142857,-0.08501843217267369,-1.7482275005804515,-0.6046075189074466,0.8518476693221191,-0.26726515638076964,-1.2928438211698952,-1.23770703811063
3250,14,0.21428571428571427,0.35714285714285715,-0.44782511319312546,-1.798442215422911,-0.9105907343291381,0.4182850842772777,-0.821984963199265,-1.2023257817068973,-1.215171382347551
3251,14,0.2857142857142857,0.5714285714285714,11.384786104219106,-1.4725555796388758,10.691641530574268,-0.35693316000215625,-0.2773852858705892,-0.7053126405914936,12.771074919490896
3252,14,0.07142857142857142,0.7142857142857143,10.973718816335834,1.020633884515989,10.280619215268281,-0.01851130730454019,0.06409852297849794,-0.05627749506002866,12.360000346963687
3253,14,0.07142857142857142,0.5,-0.8551569504506227,1.020633884515989,0.4700566448349036,-0.6281781488875624,-1.126739489383377,-0.9073994327238117,-0.8217940716260512
3254,14,0.07142857142857142,0.6428571428571429,12.071922543344286,1.3892277146844547,11.378798300998495,0.014681415834817385,0.1350936925805375,-0.383348473113972,13.458212843359657
3255,14,0.07142857142857142,0.5714285714285714,-0.5869386308123085,1.020633884515989,0.5101194020140892,-0.6281781488875624,-0.28539918974255796,-0.6947720228490407,-0.8217940716260512
3256,14,0.999999,0.2857142857142857,-1.1989338520520516,247.31244178905604,246.6192946084961,-1.1184754876007508,-1.212595528086983,-1.2684168682423698,-1.2020295587585503
3257,14,0.9285714285714286,0.2857142857142857,-0.9937651086108054,44.187506208269326,43.49435902770938,-0.6346991639104332,-1.022592704073152,-1.2746627230716583,-1.1665492866826737
3258,14,0.07142857142857142,0.8571428571428571,0.46722616809388584,1.020633884515989,0.7817337699515924,-0.6281781488875624,0.06409852297849794,1.1584005573967457,0.46853583104010055
3259,14,0.07142857142857142,0.7857142857142857,10.973730809180022,1.020633884515989,10.280631207541873,0.3576062202102024,1.0349356553565574,0.4357128259654497,12.360000346963687
3260,14,0.2857142857142857,0.5,-0.8458575751093506,-1.4725555796388758,-1.110895751090288,-0.653333907156837,-1.0046162290963203,-0.9240705950881039,-0.8361794187771409
3261,14,0.999999,0.6428571428571429,-0.3819460189315853,303.35939385244944,302.6662466718895,0.016015690015175166,-0.5667141469943726,-0.3627506480241883,-0.7966509188395734
3262,14,0.21428571428571427,0.5714285714285714,-0.5926108060813239,-1.697975026829563,-0.9997596280910701,-0.3443581337729783,-0.5726616532306628,-0.6947720228490407,-0.8217940716260512
3263,14,0.35714285714285715,0.2857142857142857,-0.7453035979680112,-0.5916122488443912,-0.6655081959944767,0.014681415834817385,-1.1615718317861665,-1.2796210645294206,-1.2295143720243162
3264,14,0.07142857142857142,0.7857142857142857,12.071937068791486,1.3892277146844547,11.378812826112515,1.4295320649661134,1.961303360772281,0.5407396519944259,13.458212843359657
3265,14,0.07142857142857142,0.42857142857142855,-1.146580824721898,1.3892277146844547,0.772298390780812,-1.2826836267482935,-1.0147410848027674,-1.0869650556989965,-1.2246580500080027
3266,14,0.21428571428571427,0.5,-0.6019873199187987,-1.7482275005804515,-1.0191484299264806,-0.007683710699507809,-0.8347545187810277,-0.9208837100988094,-1.0040447612411316
3267,14,0.07142857142857142,0.7142857142857143,0.2555787298268395,1.2516225757174526,0.8728025959242874,0.38804148369309793,0.5881531977655158,0.02762618127162053,-0.14841587488797103
3268,14,0.7142857142857143,0.2857142857142857,-1.2305301579479362,10.9265400456034,10.233398116144244,-1.2621829149037893,-1.212595528086983,-1.2684168682423698,-1.1815127636875489
3269,14,0.07142857142857142,0.42857142857142855,-1.0406277223735674,1.0801317339305492,0.5002601161427757,-0.9081078727587844,-1.0046162290963203,-1.0887246539043418,-1.1815127636875489
3270,14,0.999999,0.21428571428571427,-1.2310546665360096,303.35939385244944,302.6662466718895,-1.2674395336436797,-1.1644193460470715,-1.2831496337345034,-1.213620942617094
3271,14,0.35714285714285715,0.35714285714285715,-0.841089777706607,-0.6352057926447776,-0.7328585900315462,-0.34946029033575,-0.8347545187810277,-1.2234489065795133,-1.2320361784889458
3272,14,0.2857142857142857,0.6428571428571429,-0.1983839081577825,-1.4894744946592258,-0.6486078592878356,0.014681415834817385,0.1350936925805375,-0.383348473113972,-0.8227758461593185
3273,14,0.14285714285714285,0.35714285714285715,-0.8543025071814172,-1.1580959542854612,-0.9947070145001593,-0.6457609280696881,-0.580615840245674,-1.2234489065795133,-1.1261205606834976
3274,14,0.2857142857142857,0.2857142857142857,-0.7272114388289534,-1.4725555796388758,-1.031991551502459,-0.0151404950405052,-1.0046162290963203,-1.2684168682423698,-1.2020295587585503
3275,14,0.35714285714285715,0.6428571428571429,-0.5242275687319269,-0.6863980595938471,-0.6020290016977973,-0.653333907156837,-0.2773852858705892,-0.42065570019773935,-0.8361794187771409
3276,14,0.07142857142857142,0.5,-0.5154158427656483,1.020633884515989,0.5224197671030667,-0.01851130730454019,-0.8073914504665034,-0.9073994327238117,-0.5838312637785215
3277,14,0.07142857142857142,0.5,-0.9148613899444187,1.020633884515989,0.46232590330036827,-0.873977205311421,-0.8073914504665034,-0.9073994327238117,-1.092408808512341
3278,14,0.999999,0.5714285714285714,-0.3143463505357691,241.17092089385503,240.47777371329508,-0.01851130730454019,0.06409852297849794,-0.6947720228490407,-0.9834471471565704
3279,14,0.21428571428571427,0.35714285714285715,-1.0885384320049551,-1.7732371232020676,-1.3733964031320514,-0.8939289263254223,-1.1615718317861665,-1.2097015820349215,-1.1193025355492647
3280,14,0.14285714285714285,0.6428571428571429,-0.5194465051960381,-1.1310000978662649,-0.7791844254776616,-0.6346991639104332,-0.5667141469943726,-0.3627506480241883,-0.5341671859678362
3281,14,0.21428571428571427,0.7142857142857143,0.06733245842589497,-1.798442215422911,-0.4819081092124275,0.4182850842772777,0.12959475375092033,0.03413681193238549,-0.5341671859678362
3282,14,0.5,0.5,-0.9224296991929949,2.2519393019048684,1.5997617700269586,-0.653333907156837,-1.0046162290963203,-0.9240705950881039,-1.1815127636875489
3283,14,0.07142857142857142,0.7142857142857143,0.2064760088034827,1.0801317339305492,0.7358248278264076,0.8442051579925445,0.0804923624120536,-0.047218510994514906,-0.5914478612775056
3284,14,0.07142857142857142,0.6428571428571429,0.2468139048317104,1.3892277146844547,0.9729907760159412,0.4119927983755508,0.1350936925805375,-0.383348473113972,0.5787014439189515
3285,14,0.07142857142857142,0.5714285714285714,0.039606599268454445,1.606209986039167,1.1026520823347208,0.016015690015175166,-0.25303802976675815,-0.6659981843670351,0.6180260175446418
3286,14,0.07142857142857142,0.5714285714285714,-0.2767923085996775,1.3892277146844547,0.8691912826082938,0.014681415834817385,0.1350936925805375,-0.6825207408710335,-0.9994752736107475
3287,14,0.999999,0.21428571428571427,-1.0920194396836393,303.35939385244944,302.6662466718895,-0.8959755759871725,-1.022592704073152,-1.2831496337345034,-1.213620942617094
3288,14,0.5,0.35714285714285715,-0.6800881331800208,2.2519393019048684,1.6107096651954782,-0.0151404950405052,-0.8130600758169322,-1.2040360014722995,-1.2112124699163078
3289,14,0.14285714285714285,0.2857142857142857,-1.1296258725565362,-1.1528206635002094,-1.141156019744965,-0.8939289263254223,-1.1615718317861665,-1.2796210645294206,-1.2295143720243162
3290,14,0.14285714285714285,0.7142857142857143,-0.11199404308111904,-1.1659100622593561,-0.5060964030252583,-0.0151404950405052,0.0804923624120536,-0.047218510994514906,-0.5914478612775056
3291,14,0.07142857142857142,0.7142857142857143,0.5116397862187216,1.2516225757174526,0.9485710811119893,1.4067182540409056,0.11580186578021334,0.02762618127162053,-0.8237654211529721
3292,14,0.8571428571428571,0.5,-0.4779262470700657,24.928071848691246,24.234924668140557,-0.007683710699507809,-0.26726515638076964,-0.9208837100988094,-1.1261205606834976
3293,14,0.14285714285714285,0.2857142857142857,-1.0500782831338809,-1.1310000978662649,-1.0897208712274558,-0.6346991639104332,-1.2279179432879408,-1.2746627230716583,-1.213620942617094
3294,14,0.21428571428571427,0.07142857142857142,-0.854814854457127,-1.7482275005804515,-1.204899619582652,-1.2531749582097662,-1.1287095664799531,-0.8842594578221022,-0.3865734031384027
3295,14,0.21428571428571427,0.07142857142857142,-0.8589607892940007,-1.7176949842844509,-1.1988502143518085,-1.2621829149037893,-1.1474830039065345,-0.8924865243459155,-0.37935580648846257
3296,14,0.21428571428571427,0.6428571428571429,-0.11157163760429101,-1.798442215422911,-0.6348934579971383,0.4182850842772777,-0.25303802976675815,-0.3627506480241883,-0.5341671859678362
3297,14,0.21428571428571427,0.07142857142857142,-0.8589607892940007,-1.7176949842844509,-1.1988502143518085,-1.2621829149037893,-1.1474830039065345,-0.8924865243459155,-0.37935580648846257
3298,14,0.14285714285714285,0.14285714285714285,-1.085921592801296,-1.1310000978662649,-1.108206857885355,-1.1137193155985052,-1.2279179432879408,-1.1961194699884983,-0.8515345979766654
3299,14,0.21428571428571427,0.07142857142857142,-0.8589607892940007,-1.7176949842844509,-1.1988502143518085,-1.2621829149037893,-1.1474830039065345,-0.8924865243459155,-0.37935580648846257
3300,14,0.21428571428571427,0.07142857142857142,-0.854814854457127,-1.7482275005804515,-1.204899619582652,-1.2531749582097662,-1.1287095664799531,-0.8842594578221022,-0.3865734031384027
3301,14,0.21428571428571427,0.07142857142857142,-0.8778921283518445,-1.7732371232020676,-1.2285376746686674,-1.2826836267482935,-1.1647940651881017,-0.902220034645698,-0.4039380954243347
3302,14,0.21428571428571427,0.5,-0.8456844679959887,-1.7482275005804515,-1.1984121744081957,-0.6457609280696881,-1.0332546543664973,-0.9208837100988094,-0.8237654211529721
3303,14,0.21428571428571427,0.07142857142857142,-0.8567752999504771,-1.697975026829563,-1.1914141886882021,-1.2289826887925148,-1.1216004546342477,-0.8894335484108181,-0.4021522673237681
3304,14,0.21428571428571427,0.07142857142857142,-0.854814854457127,-1.7482275005804515,-1.204899619582652,-1.2531749582097662,-1.1287095664799531,-0.8842594578221022,-0.3865734031384027
3305,14,0.07142857142857142,0.42857142857142855,-0.9428969893985751,1.3892277146844547,0.7887410629541535,-0.6315834140479514,-1.0147410848027674,-1.0869650556989965,-1.1193025355492647
3306,14,0.21428571428571427,0.07142857142857142,-0.8567752999504771,-1.697975026829563,-1.1914141886882021,-1.2289826887925148,-1.1216004546342477,-0.8894335484108181,-0.4021522673237681
3307,14,0.21428571428571427,0.07142857142857142,-0.8778921283518445,-1.7732371232020676,-1.2285376746686674,-1.2826836267482935,-1.1647940651881017,-0.902220034645698,-0.4039380954243347
3308,14,0.21428571428571427,0.07142857142857142,-0.8567752999504771,-1.697975026829563,-1.1914141886882021,-1.2289826887925148,-1.1216004546342477,-0.8894335484108181,-0.4021522673237681
3309,14,0.21428571428571427,0.07142857142857142,-0.8760395837018694,-1.798442215422911,-1.2344569763032096,-1.2674395336436797,-1.1384402021694384,-0.9036159372092528,-0.4174210822908472
3310,14,0.14285714285714285,0.35714285714285715,0.021088493802831954,-1.1580959542854612,-0.4039192518273303,0.8518476693221191,0.11580186578021334,-1.2234489065795133,-1.1261205606834976
3311,14,0.21428571428571427,0.5,-0.6683134848107032,-1.697975026829563,-1.0560901011310304,-0.3443581337729783,-0.5726616532306628,-0.9073994327238117,-0.9834471471565704
3312,14,0.14285714285714285,0.999999,23.202839415259497,-1.1659100622593561,22.509692234725662,1.3988659104425043,4.669312767632796,24.589126403783606,12.771074919490896
3313,14,0.999999,0.14285714285714285,-1.1788343720298489,241.17092089385503,240.47777371329508,-1.2289826887925148,-1.191172348221197,-1.1648331028868002,-1.1328346902500037
3314,14,0.999999,0.7857142857142857,0.2077335842258945,281.4394549431443,280.74630776258437,-0.6315834140479514,0.6009045579700548,0.5407396519944259,-0.16164013716556946
3315,14,0.999999,0.2857142857142857,-1.1230532357045138,247.31244178905604,246.6192946084961,-0.9081078727587844,-1.1433753627323147,-1.2684168682423698,-1.2112124699163078
3316,14,0.999999,0.35714285714285715,-0.9814793003085769,247.31244178905604,246.6192946084961,-1.1184754876007508,-1.1433753627323147,-1.2040360014722995,-0.5914478612775056
3317,14,0.14285714285714285,0.999999,24.704975239147764,-1.1310000978662649,24.01182805859384,1.4518739793705284,3.1088766848419485,26.091265929612682,13.576093439648092
3318,14,0.999999,0.14285714285714285,-1.155512767745091,241.17092089385503,240.47777371329508,-1.0801551087665513,-1.191172348221197,-1.1648331028868002,-1.190064286920816
3319,14,0.999999,0.35714285714285715,-1.1042902093262317,303.35939385244944,302.6662466718895,-1.2674395336436797,-1.2279179432879408,-1.2023257817068973,-0.7966509188395734
3320,14,0.999999,0.42857142857142855,12.18980030060722,303.35939385244944,302.6662466718895,-1.1137193155985052,-1.2279179432879408,-1.0769137917788558,13.576093439648092
3321,14,0.999999,0.35714285714285715,-1.0922770878569243,241.17092089385503,240.47777371329508,-0.873977205311421,-1.191172348221197,-1.1805918364085999,-1.159774993170516
3322,14,0.999999,0.07142857142857142,-1.0143914054882002,247.31244178905604,246.6192946084961,-1.2621829149037893,-1.1474830039065345,-0.8924865243459155,-0.8201035714212842
3323,14,0.999999,0.5,-0.7752356855936368,281.4394549431443,280.74630776258437,-1.2826836267482935,-1.1615718317861665,-0.9129274550510064,-0.16164013716556946
3324,14,0.999999,0.07142857142857142,-1.114653700361531,266.0508610344553,265.35771385389535,-1.2531749582097662,-1.1287095664799531,-0.8842594578221022,-1.23770703811063
3325,14,0.999999,0.21428571428571427,-1.11297921785869,247.31244178905604,246.6192946084961,-1.2621829149037893,-1.1474830039065345,-1.2712490872663014,-0.8361794187771409
3326,14,0.999999,0.7142857142857143,10.97371287988912,241.17092089385503,240.47777371329508,-1.2289826887925148,-0.9931971473393866,-0.05627749506002866,12.360000346963687
3327,14,0.999999,0.5,-0.910543547300035,266.0508610344553,265.35771385389535,-1.110291034443197,-1.1716099644546776,-0.9208837100988094,-0.5590985311226471
3328,14,0.999999,0.5,-0.879188703694572,281.4394549431443,280.74630776258437,-1.1163534187747608,-1.0147410848027674,-0.9129274550510064,-0.5635890881444814
3329,14,0.999999,0.35714285714285715,-1.195193918657582,303.35939385244944,302.6662466718895,-1.2674395336436797,-1.1384402021694384,-1.2023257817068973,-1.176952306079368
3330,14,0.999999,0.42857142857142855,-0.9085464627329707,266.0508610344553,265.35771385389535,-0.900321823547861,-0.8347545187810277,-1.098884130189199,-0.8237654211529721
3331,14,0.999999,0.14285714285714285,-1.161199373521546,241.17092089385503,240.47777371329508,-1.2289826887925148,-1.1216004546342477,-1.1648331028868002,-1.1328346902500037
3332,14,0.999999,0.21428571428571427,-1.0867554295530366,303.35939385244944,302.6662466718895,-1.1137193155985052,-1.2279179432879408,-1.2831496337345034,-0.7966509188395734
3333,14,0.999999,0.21428571428571427,-1.1284517429468863,303.35939385244944,302.6662466718895,-0.8959755759871725,-1.1644193460470715,-1.2831496337345034,-1.215171382347551
3334,14,0.999999,0.5,-0.5241595844770605,247.31244178905604,246.6192946084961,-0.9081078727587844,-0.2773852858705892,-0.9240705950881039,-0.21039797712052943
3335,14,0.999999,0.2857142857142857,-1.1921135037461161,266.0508610344553,265.35771385389535,-1.110291034443197,-1.1716099644546776,-1.2928438211698952,-1.2023205658212346
3336,14,0.21428571428571427,0.5714285714285714,-0.6589530661844653,-1.798442215422911,-1.0744818107303329,-0.6346991639104332,-0.821984963199265,-0.6659981843670351,-0.5341671859678362
3337,14,0.07142857142857142,0.14285714285714285,-1.0704854482352184,1.0801317339305492,0.4971047828060523,-1.1184754876007508,-1.212595528086983,-1.1816236056169118,-0.8201035714212842
3338,14,0.999999,0.21428571428571427,-1.0309400501492152,281.4394549431443,280.74630776258437,-0.8939289263254223,-1.1615718317861665,-1.2858865670316926,-0.8480683874288409
3339,14,0.14285714285714285,0.5,-0.8525951443836441,-1.1310000978662649,-0.9821400856948107,-0.8959755759871725,-0.821984963199265,-0.8998641553329763,-0.7966509188395734
3340,14,0.999999,0.2857142857142857,-0.48278516110827485,241.17092089385503,240.47777371329508,0.3576062202102024,-0.8073914504665034,-1.2443596609173784,-1.190064286920816
3341,14,0.14285714285714285,0.35714285714285715,-0.15176905332399104,-1.1659100622593561,-0.5354380342265115,0.8442051579925445,-0.8130600758169322,-1.2040360014722995,-1.0020156484089624
3342,14,0.7142857142857143,0.21428571428571427,-1.0970263706466712,11.857902461660327,11.16475764563339,-0.900321823547861,-1.1716099644546776,-1.2955477760502656,-1.0630660190668588
3343,14,0.14285714285714285,0.7142857142857143,0.219231264169663,-1.1580959542854612,-0.24897249223291573,-0.007683710699507809,0.11580186578021334,0.02762618127162053,0.6083223202511491
3344,14,0.42857142857142855,0.2857142857142857,-0.9908474884922779,0.5569774793451764,0.056687924431971015,-0.653333907156837,-1.0046162290963203,-1.2684168682423698,-1.1479777348035083
