cluster_id,n,kappa_hat,log_e_lrt,log_e_mixlr,T_obs,T_obs_coh,p_coh,frac_astroturf,frac_advocacy,y,log_e_coh,score_supervised
10965,8,1897.721449550955,200.0,14.761263048431736,0.9211218953132629,0.9211218953132629,5.077886932950315e-08,1.0,0.0,1,16.79578632906899,0.6081101309432366
10966,8,1848.0867881222844,200.0,16.6217994771011,0.9262498021125793,0.9262498021125793,2.0337288717796976e-08,1.0,0.0,1,17.71081009310689,0.8940452993709371
10967,8,1403.7293971003526,199.30685281944017,14.543124168835718,0.9205455183982849,0.9205455183982849,5.6039263986484446e-08,1.0,0.0,1,16.69721412894101,0.41086709533104165
10968,8,1571.7788977405276,200.0,20.142469419364545,0.9375629425048828,0.9375629425048828,2.035196451268228e-09,1.0,0.0,1,20.012673525155957,0.9616017107247542
10969,8,1515.1265139699665,200.0,17.994675784241387,0.930340588092804,0.930340588092804,9.290613458941025e-09,1.0,0.0,1,18.49426141450159,0.9189424913067444
10970,8,1588.9538859449112,200.0,19.43375118189958,0.9350343942642212,0.9350343942642212,3.538014521185413e-09,1.0,0.0,1,19.459700202179306,0.9639705877742797
10971,8,2251.4775164810117,200.0,18.30673358875974,0.9313176274299622,0.9313176274299622,7.646023575757128e-09,1.0,0.0,1,18.6890802535175,0.889766940367187
10972,8,1420.901856787942,200.0,17.81265740175298,0.929779589176178,0.929779589176178,1.037583748906199e-08,1.0,0.0,1,18.383786232621503,0.909477983412626
10973,8,2012.5588454765061,199.30693119134594,18.476894659119353,0.931859016418457,0.931859016418457,6.854373170920146e-09,1.0,0.0,1,18.79837909125936,0.8494899445495244
10974,8,2162.9690017985276,200.0,14.369387190881483,0.9200897216796875,0.9200897216796875,6.054716724536492e-08,1.0,0.0,1,16.619844097504938,0.6361289339652971
10975,8,2049.024736114893,200.0,15.94178952879254,0.9243277311325073,0.9243277311325073,2.8896160969745126e-08,1.0,0.0,1,17.359557561797235,0.8263119219279931
10976,8,2348.3657532058983,200.0,20.286163585236366,0.9380984902381897,0.9380984902381897,1.8044842969301262e-09,1.0,0.0,1,20.132991028581028,0.9386874554597523
10977,8,1825.6679615899038,200.0,17.818510098093945,0.9297975301742554,0.9297975301742554,1.0339403386871827e-08,1.0,0.0,1,18.387303848833977,0.9270712951952216
10978,8,1683.9864542387288,200.0,16.00866517618161,0.92451411485672,0.92451411485672,2.7941001148169686e-08,1.0,0.0,1,17.393171109726254,0.8195619685546263
10979,8,1675.7737724241047,200.0,18.833841981351497,0.9330161213874817,0.9330161213874817,5.40853145009902e-09,1.0,0.0,1,19.035288329480263,0.947912405180278
10980,8,1941.9039520916115,200.0,20.059481802341338,0.9372574687004089,0.9372574687004089,2.178656769551331e-09,1.0,0.0,1,19.944557352080423,0.9609478108080873
10981,8,1904.7515801213585,200.0,16.863657827623037,0.9269486665725708,0.9269486665725708,1.785264159044307e-08,1.0,0.0,1,17.841114652068164,0.9173211329794163
10982,8,1812.4127587310059,200.0,20.292221636529852,0.9381212592124939,0.9381212592124939,1.795231390396425e-09,1.0,0.0,1,20.13813194937266,0.9609478108080873
10983,8,2109.710255719556,200.0,19.49906481131488,0.9352603554725647,0.9352603554725647,3.3707455179953907e-09,1.0,0.0,1,19.50813195747722,0.9468836781632736
10984,8,2181.9205292515558,200.0,19.34114331979839,0.9347162246704102,0.9347162246704102,3.786503855479903e-09,1.0,0.0,1,19.39182277879857,0.9436640243671987
10985,8,1806.3919749327429,199.30685282115004,20.149720744708056,0.9375897645950317,0.9375897645950317,2.023024643218956e-09,1.0,0.0,1,20.018672135788265,0.6284611500978227
10986,8,1371.2537106326286,200.0,19.66711440739686,0.9358479380607605,0.9358479380607605,2.969237884322794e-09,1.0,0.0,1,19.63496057699715,0.9613840156744399
10987,8,2262.0016232175312,200.0,12.635951935703261,0.9156840443611145,0.9156840443611145,1.247096716502325e-07,1.0,0.0,1,15.897279285756555,0.5348126111169966
10988,8,1821.858312576679,200.0,20.742129778366724,0.9398595690727234,0.9398595690727234,1.2048213740973354e-09,1.0,0.0,1,20.53693454179416,0.9497543360604752
10989,8,1938.548710490254,200.0,20.00379073676367,0.9370539784431458,0.9370539784431458,2.2793255842718216e-09,1.0,0.0,1,19.8993862771863,0.9609478108080873
10990,8,1657.892970905803,200.0,19.490334742446542,0.9352300763130188,0.9352300763130188,3.3927296819226547e-09,1.0,0.0,1,19.5016310864311,0.9633554911286478
10991,8,1715.4594148479596,200.0,19.36950110611737,0.934813380241394,0.934813380241394,3.708974719350246e-09,1.0,0.0,1,19.412510422782233,0.9633554911286478
10992,8,1990.692859456111,200.0,19.742151788365923,0.9361132979393005,0.9361132979393005,2.802754387401095e-09,1.0,0.0,1,19.69266324589549,0.9620590423256107
10993,8,1632.8518577244868,199.78394224031243,16.139485190918926,0.92488032579422,0.92488032579422,2.6148032439467044e-08,1.0,0.0,1,17.459492320970057,0.8155625636203092
10994,8,1602.308917904976,200.0,18.331547915884514,0.9313961863517761,0.9313961863517761,7.52616771034403e-09,1.0,0.0,1,18.704879994145777,0.9302893629801781
10995,8,1919.919907886775,200.0,16.90110037486341,0.9270576238632202,0.9270576238632202,1.7491389031871424e-08,1.0,0.0,1,17.861557427369533,0.9052119900147068
10996,8,1701.5595363575017,199.30685281944005,18.09410640301514,0.9306497573852539,0.9306497573852539,8.738090061635222e-09,1.0,0.0,1,18.55557435297898,0.4926765222361657
10997,8,2568.0968335265597,200.0,17.306258812888665,0.9282504320144653,0.9282504320144653,1.3951978840366766e-08,1.0,0.0,1,18.087644724789516,0.7866183281418617
10998,8,1476.1773646835522,200.0,20.55997314853785,0.9391440153121948,0.9391440153121948,1.4219378153293825e-09,1.0,0.0,1,20.371245264495677,0.9646369942203746
10999,8,1507.9576807153665,200.0,19.651795391097806,0.9357939958572388,0.9357939958572388,3.0041736661554903e-09,1.0,0.0,1,19.62326334902675,0.9656306708156093
11000,8,1911.8953031096949,200.0,15.602942390052398,0.9233916401863098,0.9233916401863098,3.416192108981506e-08,1.0,0.0,1,17.192154784770036,0.7205207070138498
11001,8,1473.081543334577,200.0,18.98883656377268,0.9335282444953918,0.9335282444953918,4.862994710286571e-09,1.0,0.0,1,19.141611481494863,0.9590967796385864
11002,8,3114.818198715036,200.0,16.54714295324706,0.9260357618331909,0.9260357618331909,2.115939192137217e-08,0.0,0.5,0,17.671182320296474,0.24101928419912447
11003,8,2172.5821426876882,200.0,15.647148184716727,0.9235129952430725,0.9235129952430725,3.3432941220034255e-08,0.0,0.875,0,17.213724701002075,0.6042552975579106
11004,8,2034.0729837667964,199.30685281944005,16.706002420175935,0.9264921545982361,0.9264921545982361,1.944185933033883e-08,0.0,0.625,0,17.755837723687595,0.4871111591767946
11005,8,2813.0724211119436,199.30685281944005,19.938604879518643,0.9368172883987427,0.9368172883987427,2.4017954170541596e-09,0.0,0.375,0,19.847049334100213,0.1492208157540204
11006,8,2837.716757494063,199.30685281944005,18.74703336496472,0.9327319264411926,0.9327319264411926,5.734999472807046e-09,0.0,0.0,0,18.976678281386853,0.04195709893636712
11007,8,2332.0548201378397,196.5456319457058,17.158852873506724,0.9278134703636169,0.9278134703636169,1.5164163752983407e-08,0.0,0.0,0,18.004331098408358,0.052915264471696206
11008,8,1839.966634106469,200.0,15.142329413627472,0.9221401810646057,0.9221401810646057,4.257615113593009e-08,0.0,0.0,0,16.971972252950554,0.6618151001711344
11009,8,2379.9590430491176,199.30685281944005,18.767767230208634,0.9327996373176575,0.9327996373176575,5.655614394590237e-09,0.0,0.0,0,18.990617188769672,0.25375960951802257
11010,8,2782.6720901074877,199.30685281944005,20.960914543481607,0.9407426714897156,0.9407426714897156,9.790365692348176e-10,0.0,0.0,0,20.744452139764494,0.24866376984740507
11011,8,1293.3582234384821,132.4521866394644,20.698734113379658,0.9396875500679016,0.9396875500679016,1.2540288500257887e-09,0.0,0.0,0,20.496904413049855,0.1476500760886076
11012,8,1917.7453059334002,199.30685288408284,17.355136978722854,0.9283961057662964,0.9283961057662964,1.3568061436426942e-08,0.0,0.0,0,18.115547462093343,0.3856290023576777
11013,8,1824.2299102843672,200.0,20.075066821454158,0.9373146295547485,0.9373146295547485,2.1511241485958175e-09,0.0,0.0,0,19.957275312417845,0.9609478108080873
11014,8,1749.5826060560462,199.30685281944005,20.48821812789192,0.9388666749000549,0.9388666749000549,1.5153714612818196e-09,0.0,0.0,0,20.307605268332278,0.6284611500978227
11015,8,1530.0006981547408,199.63433148373377,16.895206097633903,0.9270404577255249,0.9270404577255249,1.754785548133602e-08,0.0,0.0,0,17.858334385124163,0.543083828679079
11016,8,1696.6357469482355,200.0,12.725728684987146,0.9159064292907715,0.9159064292907715,1.203703706843184e-07,0.0,0.0,0,15.93269422247088,0.41993417426310947
11017,8,1820.5184031177384,200.0,19.190768703826805,0.9342049360275269,0.9342049360275269,4.219638500581118e-09,1.0,0.0,1,19.283516453087035,0.9633554911286478
11018,8,2118.099147729554,200.0,20.19107196950813,0.9377431273460388,0.9377431273460388,1.954706241981529e-09,1.0,0.0,1,20.053025951898288,0.9442455443033859
11019,8,1497.9191038190538,200.0,20.56097099844655,0.9391478896141052,0.9391478896141052,1.4206710183054066e-09,1.0,0.0,1,20.37213655636797,0.9633667937275939
11020,8,2207.9639354442306,200.0,19.499580152621256,0.935262143611908,0.935262143611908,3.369451346823435e-09,1.0,0.0,1,19.508515973296774,0.9436640243671987
11021,8,1523.005935905031,200.0,18.91144492463392,0.9332717657089233,0.9332717657089233,5.129544866592474e-09,1.0,0.0,1,19.08824899444654,0.9479020783655016
11022,8,1704.7460978470076,200.0,13.702041358904573,0.9183643460273743,0.9183643460273743,8.078253185824589e-08,1.0,0.0,1,16.331506323181987,0.6672477048229799
11023,8,1755.7059407499044,199.30685281944005,22.220026980986084,0.9465479850769043,0.9465479850769043,2.2850934397265698e-10,0.0,0.0,0,22.19944401861531,0.6614097757175861
11024,8,1589.186630199881,200.0,18.518664151900424,0.9319928884506226,0.9319928884506226,6.670597475293525e-09,1.0,0.0,1,18.825556523431942,0.9349411626683312
11025,8,1837.4621680437003,199.30685281944005,16.412410523141666,0.9256514310836792,0.9256514310836792,2.2712451482839515e-08,1.0,0.0,1,17.60035291640459,0.5198293562726772
11026,8,1774.8660257497354,200.0,18.58596830788794,0.9322094321250916,0.9322094321250916,6.382892170518714e-09,1.0,0.0,1,18.86964463810428,0.9338644749559698
11027,8,2003.2495702481274,200.0,20.374457265796956,0.9384319186210632,0.9384319186210632,1.673271813215208e-09,1.0,0.0,1,20.20848498973858,0.9563932455373526
11028,8,1939.9186796754166,200.0,17.35921083104227,0.9284082651138306,0.9284082651138306,1.3536458414038878e-08,1.0,0.0,1,18.117879400086046,0.8844987344063837
11029,8,1331.6734302568047,200.0,19.306917546031407,0.9345992803573608,0.9345992803573608,3.881799674954481e-09,1.0,0.0,1,19.36696702839458,0.9613840156744399
11030,8,1801.8948950037384,200.0,16.2232880646659,0.9251160621643066,0.9251160621643066,2.5050318396794978e-08,1.0,0.0,1,17.502379712435186,0.8485363557272803
11031,8,1566.9499474312922,200.0,19.0946155030597,0.9338813424110413,0.9338813424110413,4.516833229196334e-09,1.0,0.0,1,19.21545478393209,0.9625384454321121
11032,8,2199.214843035776,200.0,21.750255962097718,0.9442012906074524,0.9442012906074524,4.197621734161165e-10,1.0,0.0,1,21.591332827447964,0.9422379248946162
11033,8,2486.557836790137,199.30685281944005,18.027582204543585,0.9304426908493042,0.9304426908493042,9.104693327675815e-09,1.0,0.0,1,18.51447596554695,0.27806455759955145
11034,8,2129.548072688376,200.0,16.872451394109,0.9269742369651794,0.9269742369651794,1.776725269869698e-08,1.0,0.0,1,17.845909109374908,0.8714154997697395
11035,8,1093.5675478185321,176.20912258822597,10.964972216523776,0.9116438031196594,0.9116438031196594,2.330079362044862e-07,0.0,0.125,0,15.272196648526094,0.010325283300712458
11036,8,2255.4502474950737,199.30685281944005,18.693151855754458,0.9325564503669739,0.9325564503669739,5.9455194682673315e-09,0.0,0.0,0,18.940628038268443,0.26958203456504204
11037,8,2787.5730221361955,200.0,16.6151784999687,0.926230788230896,0.926230788230896,2.040911539364579e-08,0.0,0.5,0,17.70728454385537,0.29988648547387975
11038,8,1763.778099662973,199.3068528194411,21.760414339091042,0.9442492723464966,0.9442492723464966,4.1469240098347756e-10,1.0,0.0,1,21.603484081517756,0.5957725227077968
11039,8,2653.6251282887024,200.0,21.626585821098693,0.9436253905296326,0.9436253905296326,4.852407403871665e-10,1.0,0.0,1,21.446375986131976,0.9314450816378512
11040,8,1572.74066959967,200.0,15.906229010744255,0.924228847026825,0.924228847026825,2.9414971291310688e-08,1.0,0.0,1,17.341762545310893,0.8782169462379729
11041,8,1071.8454999667988,200.0,19.66816307940887,0.9358516335487366,0.9358516335487366,2.966858227041499e-09,1.0,0.0,1,19.635762335337837,0.9550956765864101
11042,8,2409.9572794331934,199.30685281944005,20.345798740114972,0.9383233189582825,0.9383233189582825,1.7150108951723478e-09,0.0,0.125,0,20.183846436379017,0.4056578197551993
11043,8,1568.6558701115,200.0,19.75401868768845,0.9361554384231567,0.9361554384231567,2.7771204953443266e-09,1.0,0.0,1,19.70185129102709,0.9639705877742797
11044,8,1739.4458942193771,200.0,19.08956478994032,0.933864414691925,0.933864414691925,4.532897186532189e-09,1.0,0.0,1,19.211904628906765,0.9618998655036688
11045,8,1688.338668960467,200.0,17.37376130209023,0.9284517168998718,0.9284517168998718,1.3424075234374656e-08,1.0,0.0,1,18.126216312673133,0.8844987344063837
11046,8,1843.1740319289822,200.0,19.173185204158685,0.9341455698013306,0.9341455698013306,4.272777188171433e-09,1.0,0.0,1,19.271001903832882,0.9633554911286478
11047,8,2672.9028460297504,199.30685281944005,23.607330242366118,0.9595113396644592,0.9595113396644592,4.249288148850936e-12,0.0,0.0,0,26.184269641516003,0.008366767212677262
11048,8,2091.9758593288134,200.0,15.990741329869806,0.9244641065597534,0.9244641065597534,2.8194396954596557e-08,1.0,0.0,1,17.384143030237954,0.8419405467621803
11049,8,2916.6450640980643,200.0,21.965431536006356,0.9452417492866516,0.9452417492866516,3.2169107980050493e-10,0.0,0.0,0,21.857429417094394,0.902829447148318
11050,8,2319.6564391333904,199.30685281944005,17.927306227966596,0.9301322102546692,0.9301322102546692,9.680913895831264e-09,0.0,0.0,0,18.453109698350005,0.1982547360352749
11051,8,1789.4007197084889,200.0,19.24577171088017,0.93439120054245,0.93439120054245,4.056831760671105e-09,1.0,0.0,1,19.322863596815125,0.9633554911286478
11052,8,1676.4929091458048,200.0,18.877992331304903,0.9331613779067993,0.9331613779067993,5.2483477935865355e-09,1.0,0.0,1,19.065352610669965,0.947912405180278
11053,8,2067.542695710262,200.0,17.457896652895414,0.9287036657333374,0.9287036657333374,1.2789137950574267e-08,1.0,0.0,1,18.174669843544198,0.942811154278097
11054,8,1977.647415464397,200.0,17.26479705326078,0.9281271696090698,0.9281271696090698,1.4284589922510119e-08,1.0,0.0,1,18.064084752288778,0.8730444610322071
11055,8,1472.631049862845,200.0,20.87392080978165,0.9403882622718811,0.9403882622718811,1.0644978909040963e-09,1.0,0.0,1,20.660762633827748,0.9616271906810948
11056,8,1984.620824022978,200.0,17.416386371278804,0.9285792112350464,0.9285792112350464,1.3099248263402704e-08,1.0,0.0,1,18.15071121752033,0.9391423410877486
11057,8,2451.317591875969,199.30685281944005,23.472675468474634,0.9560938477516174,0.9560938477516174,1.370891211663203e-11,0.0,0.0,0,25.01297497545754,0.08165158207849844
11058,8,2433.9880521509085,200.0,21.48112331814464,0.9429661631584167,0.9429661631584167,5.716876585431649e-10,1.0,0.0,1,21.282428336782342,0.9374475122638628
11059,8,2076.02524293005,200.0,19.843675449201726,0.936475396156311,0.936475396156311,2.5894148173383102e-09,1.0,0.0,1,19.771833974622766,0.957346442283631
11060,8,2341.7346251644826,200.0,17.77241009552614,0.9296563863754272,0.9296563863754272,1.0629235634583326e-08,1.0,0.0,1,18.359657738134008,0.8687099453035771
11061,8,2417.3019837905035,200.0,20.194390538870273,0.9377554655075073,0.9377554655075073,1.9493033349072147e-09,1.0,0.0,1,20.055793829500466,0.9386874554597523
11062,8,2115.233362438995,199.30685281944005,21.23343422832903,0.9418835639953613,0.9418835639953613,7.449830083356311e-10,1.0,0.0,1,21.01765972032508,0.4966666267995727
11063,8,2274.796343246807,200.0,20.453416267046535,0.9387330412864685,0.9387330412864685,1.562380714781903e-09,1.0,0.0,1,20.27705510988991,0.940655499882679
11064,8,2523.8393594123836,200.0,20.49003023200669,0.9388736486434937,0.9388736486434937,1.5129543909172037e-09,1.0,0.0,1,20.30920157660876,0.9373126050037013
11065,8,2016.5590167285864,200.0,18.127815241374684,0.9307550191879272,0.9307550191879272,8.556971527965247e-09,1.0,0.0,1,18.576519653256202,0.9143660888713756
11066,8,1841.8266038158238,199.3068528196558,19.02675799774348,0.9336544871330261,0.9336544871330261,4.736525667389194e-09,1.0,0.0,1,19.167962037618228,0.6208490125120469
11067,8,1799.0524612528347,200.0,18.113355767692504,0.9307098388671875,0.9307098388671875,8.634284406283644e-09,1.0,0.0,1,18.567525151769512,0.9245030352234181
11068,8,1564.6402658653838,200.0,16.049010853889513,0.9246268272399902,0.9246268272399902,2.7377513120894805e-08,1.0,0.0,1,17.413544298882336,0.8572101992721506
11069,8,2302.6770907144023,200.0,17.511607177872726,0.9288651347160339,0.9288651347160339,1.2396837223184143e-08,1.0,0.0,1,18.20582467281365,0.8894730608084579
11070,8,1516.9845598166496,200.0,20.652690925225166,0.9395061135292053,0.9395061135292053,1.3079309368762433e-09,1.0,0.0,1,20.454819411304292,0.9678667089067654
11071,8,2073.64014553074,200.0,19.017404592785375,0.9336233139038086,0.9336233139038086,4.767470514386721e-09,1.0,0.0,1,19.161450049769027,0.9512922504899588
11072,8,1578.718260802365,199.30700634522947,18.163219876737543,0.9308658242225647,0.9308658242225647,8.370044903037241e-09,1.0,0.0,1,18.598606735001006,0.8797346798429021
11073,8,2026.6326351594796,200.0,17.56793523727906,0.9290350079536438,0.9290350079536438,1.1996063586539403e-08,1.0,0.0,1,18.2386874822249,0.8292637592568787
11074,8,2200.643796468342,200.0,21.09914315328841,0.9413152933120728,0.9413152933120728,8.542095392442999e-10,1.0,0.0,1,20.88084460710598,0.9159236751990082
11075,8,1663.9460444907759,199.30685281944005,19.18017929267502,0.9341691732406616,0.9341691732406616,4.2515765127090135e-09,1.0,0.0,1,19.275976056327746,0.7460236794397656
11076,8,2170.826734398773,200.0,14.919748160712103,0.9215435981750488,0.9215435981750488,4.722081533358402e-08,1.0,0.0,1,16.868431788057872,0.7317570810702665
11077,8,2690.9675444276736,199.30685281944005,21.250588947292897,0.9419570565223694,0.9419570565223694,7.318385745407167e-10,0.0,0.0,0,21.035461167533242,0.37322909533755244
11078,8,1418.6008566859985,199.31768306041107,17.024548096395286,0.9274183511734009,0.9274183511734009,1.634268381181663e-08,0.0,0.0,0,17.929485789705772,0.6467134402376122
11079,8,1715.4881199398687,200.0,15.424731754197701,0.9229046702384949,0.9229046702384949,3.723597873194723e-08,1.0,0.0,1,17.10599097258357,0.6837337753875217
11080,8,2273.9429592475863,200.0,19.97610215012797,0.9369532465934753,0.9369532465934753,2.330726824280917e-09,1.0,0.0,1,19.87708572025838,0.9358020722946544
11081,8,1566.2246828023835,200.0,18.825564291475324,0.9329889416694641,0.9329889416694641,5.438998669566162e-09,1.0,0.0,1,19.029670959178976,0.9551146240708555
11082,8,2054.7792080341865,200.0,19.381154559590577,0.9348533749580383,0.9348533749580383,3.677485644932436e-09,1.0,0.0,1,19.42103663468907,0.957346442283631
11083,8,2060.1525058016337,200.0,16.678518636262808,0.9264129400253296,0.9264129400253296,1.973047838932267e-08,1.0,0.0,1,17.741101600717812,0.8803480867102823
11084,8,2049.3182327346112,200.0,18.727822410623858,0.9326692819595337,0.9326692819595337,5.8093552657048586e-09,1.0,0.0,1,18.96379634635646,0.9535389880193922
11085,8,1952.7055065256218,200.0,17.09811001930921,0.9276344180107117,0.9276344180107117,1.568820744427585e-08,1.0,0.0,1,17.970356791256187,0.8724823700843346
11086,8,2275.3259763689553,200.0,20.141679484662852,0.9375600218772888,0.9375600218772888,2.0365258873327436e-09,1.0,0.0,1,20.0120205159611,0.940655499882679
11087,8,2233.4270098434954,199.3068551055875,20.207140440841215,0.9378029108047485,0.9378029108047485,1.9286547492165336e-09,1.0,0.0,1,20.0664431349657,0.41405531713413374
11088,8,1752.649562733207,199.30685281944005,19.51413725686595,0.9353126883506775,0.9353126883506775,3.333057927217906e-09,0.0,0.0,0,19.519375719594624,0.6437685291207204
11089,8,1719.7762110937344,200.0,14.588768658041971,0.9206657409667969,0.9206657409667969,5.490256410553877e-08,1.0,0.0,1,16.71770664744463,0.6504375292810531
11090,8,1887.3419067690234,200.0,19.053724056494758,0.933744490146637,0.933744490146637,4.648215127543082e-09,1.0,0.0,1,19.18678261910913,0.9627098229984712
11091,8,1892.7949443710615,200.0,19.71662653112069,0.9360228180885315,0.9360228180885315,2.8585299973717776e-09,1.0,0.0,1,19.67295838456137,0.9633554911286478
11092,8,1830.1641391854937,200.0,19.08575761031213,0.9338516592979431,0.9338516592979431,4.5450363974229845e-09,1.0,0.0,1,19.209230183876766,0.9618998655036688
11093,8,2041.9914728386852,200.0,19.93361302031613,0.9367992281913757,0.9367992281913757,2.4113845023656648e-09,1.0,0.0,1,19.843064817524105,0.95484127024673
11094,8,1527.613020695429,200.0,15.604050708860818,0.9233946800231934,0.9233946800231934,3.414348441884617e-08,1.0,0.0,1,17.192694615013725,0.6398039903851256
11095,8,1634.9665634598887,199.30685281944005,16.43612680175633,0.9257189035415649,0.9257189035415649,2.243245483307386e-08,1.0,0.0,1,17.61275742288253,0.6376356490558434
11096,8,1960.6507369436888,200.0,17.343449481483752,0.9283612370491028,0.9283612370491028,1.3659063576835745e-08,1.0,0.0,1,18.10886277105281,0.8829549574135113
11097,8,1729.73906142899,200.0,19.03029724536274,0.9336662888526917,0.9336662888526917,4.724858671363901e-09,1.0,0.0,1,19.1704282731232,0.9581169017060815
11098,8,1606.814886242575,200.0,16.315952345801875,0.9253777861595154,0.9253777861595154,2.3881179483271857e-08,1.0,0.0,1,17.550175552782573,0.8805277010749364
11099,8,3840.0,200.0,23.610296529549615,0.9601760506629944,0.9601760506629944,3.342360594099857e-12,0.0,0.0,0,26.424343793964912,0.012367952351876795
11100,8,3840.0,200.0,23.460767529519508,0.9639981985092163,0.9639981985092163,7.694099251231417e-13,0.0,0.625,0,27.893152504874262,0.007437913334204916
11101,8,1590.902349595356,199.30686084952177,13.023901912962984,0.9166492819786072,0.9166492819786072,1.0685581054556977e-07,0.0,0.25,0,16.051787084630853,0.17006456959743954
11102,8,1238.3341658353488,100.0,22.44941547457193,0.9703425168991089,0.9703425168991089,4.470131302405654e-14,0.0,0.125,0,30.738773519583937,0.0027152538135461306
11103,8,3205.8256543314815,200.0,21.92219441805657,0.9722108840942383,0.9722108840942383,1.7093326324038078e-14,0.0,0.0,0,31.700088281027163,0.007947224410396152
11104,8,2186.592780628389,199.30685343655915,23.599347899041376,0.9589836001396179,0.9589836001396179,5.126282084005331e-12,0.0,0.0,0,25.99664045958495,0.08496286544719028
11105,8,3780.3414821305396,199.30685281944005,23.150737652288733,0.952605664730072,0.952605664730072,4.1129680956821774e-11,0.0,1.0,0,23.914291091604497,0.014684128096195997
11106,8,3840.0,200.0,23.429018995952987,0.9554834365844727,0.9554834365844727,1.6725669689777884e-11,0.0,0.875,0,24.814076469871868,0.06379136934751649
11107,8,3840.0,200.0,23.582649893862175,0.9583266377449036,0.9583266377449036,6.451954435710265e-12,0.0,0.75,0,25.766638017891502,0.03552492398585708
11108,8,2487.2947378035424,200.0,21.687887487151535,0.9439089894294739,0.9439089894294739,4.519023273255765e-10,0.0,0.375,0,21.517555058706716,0.9383634957050926
11109,8,1432.7945464143454,199.30685281944005,22.37721622747869,0.9474044442176819,0.9474044442176819,1.816960039051111e-10,0.0,0.25,0,22.428686137478994,0.5054347442661963
11110,8,3840.0,200.0,22.326249128714224,0.9708194136619568,0.9708194136619568,3.5190607311958065e-14,0.0,0.0,0,30.977997185643673,0.003316465427710489
11111,8,3840.0,200.0,19.468374325196713,0.9778403043746948,0.9778403043746948,5.910299836336961e-16,0.0,0.0,0,35.0646649240449,0.002537987133780386
11112,8,3425.9600071514014,199.30685281944005,23.429250274529018,0.9554864764213562,0.9554864764213562,1.6709232457261916e-11,0.0,0.375,0,24.815059707912262,0.025467801009966515
11113,8,3840.0,200.0,-10.505122885654131,0.994989812374115,0.994989812374115,9.47494474994887e-26,0.0,0.0,0,57.61856149803366,0.0009666548543649983
11114,8,3623.2562917725945,199.30685281944005,21.72319267437583,0.9440739750862122,0.9440739750862122,4.3349278535465303e-10,0.0,0.0,0,21.559145971539188,0.051882613711772774
11115,8,3840.0,200.0,-10.417900381316926,0.9949720501899719,0.9949720501899719,1.0002723520572959e-25,0.0,0.0,0,57.56435500987494,0.0009666548543649983
11116,8,3840.0,200.0,20.447705413404314,0.9387111663818359,0.9387111663818359,1.5702024705562292e-09,0.0,0.125,0,20.272061294024407,0.05110637657070924
11117,8,2116.6427968747066,200.0,23.002186174606656,0.9677075147628784,0.9677075147628784,1.5649867400881115e-13,0.0,0.0,0,29.48572885775798,0.06364043098676087
11118,8,3840.0,200.0,12.657230823635047,0.9856424331665039,0.9856424331665039,8.71211875442134e-19,0.0,0.0,0,41.58440175021718,0.0009666548543649983
11119,8,3495.194699131014,199.30685281944005,13.730640009944167,0.9847559332847595,0.9847559332847595,2.1523306324604494e-18,0.0,0.0,0,40.679980403775474,0.0021286566870982603
11120,8,3840.0,200.0,14.177233399969538,0.9843611717224121,0.9843611717224121,3.164874446738255e-18,0.0,0.0,0,40.29441828836054,0.0009666548543649983
11121,8,3836.3974411396225,200.0,21.49136205274081,0.973479688167572,0.973479688167572,8.555379673285371e-15,0.0,0.0,0,32.39221610827274,0.003134458232757988
11122,8,3840.0,200.0,18.254696613366953,0.979753315448761,0.979753315448761,1.532772134033029e-16,0.0,0.0,0,36.41428353961565,0.0010748727103247133
11123,8,3741.1414020088187,199.30685281944005,22.801729036262678,0.949986457824707,0.949986457824707,8.87488070349858e-11,0.0,0.0,0,23.14521113148804,0.02387246011875471
11124,8,3624.7801849317943,199.30685281944005,12.067290576066213,0.9860959649085999,0.9860959649085999,5.363892662184525e-19,0.0,0.0,0,42.06942681244608,0.0021286566870982603
11125,8,3840.0,200.0,17.65651070493316,0.980577290058136,0.980577290058136,8.225810944529694e-17,0.0,0.0,0,37.03666969402792,0.0010748727103247133
11126,8,3530.748487397659,199.30685281944005,11.500362747173554,0.9865115880966187,0.9865115880966187,3.3899180087827185e-19,0.0,0.0,0,42.52831103198679,0.0021286566870982603
11127,8,3840.0,199.30733498128754,6.757814798963096,0.989377498626709,0.989377498626709,9.07096581734066e-21,0.0,0.0,0,46.149208209594455,0.002609040768817817
11128,8,2415.0534190365142,200.0,18.91676554369328,0.9332893490791321,0.9332893490791321,5.110850937259225e-09,0.0,0.0,0,19.091900015133884,0.7804150032279863
11129,8,3840.0,200.0,11.184258048682707,0.9867352843284607,0.9867352843284607,2.6321878393645296e-19,0.0,0.0,0,42.78130138843063,0.0009666548543649983
11130,8,1890.6888512967166,200.0,22.986591495679136,0.951292872428894,0.951292872428894,6.081299547101376e-11,0.0,0.0,0,23.52321760986598,0.9528692493567505
11131,8,3840.0,200.0,3.0308301127279407,0.9910748600959778,0.9910748600959778,6.420513791249595e-22,0.0,0.0,0,48.79737390157969,0.0009666548543649983
11132,8,3787.365020491113,200.0,17.043630571409295,0.9813569188117981,0.9813569188117981,4.449646678174799e-17,0.0,0.0,0,37.651121886035796,0.0010748727103247133
