method,K,pi_0,dependence,rho,alpha,mean_fdr,sd_fdr,mean_power,sd_power,mean_k,mean_ap,n_reps
AICE,500,0.5,prds_ar1,0.5,0.1,0.009631068403945366,0.013144378742278801,0.5366881313034346,0.25106500490531836,135.81,0.983234621863284,200
AICE,500,0.5,prds_ar1,0.5,0.2,0.015315099531932053,0.017149034460729327,0.6468850888281765,0.2315562358375411,164.57,0.983234621863284,200
AICE,500,0.5,prds_block,0.3,0.01,0.002997556400102108,0.007443353135985214,0.32148246206220427,0.22398081733025155,80.8,0.9843771985945382,200
AICE,500,0.5,prds_block,0.3,0.05,0.006190042499297614,0.009932798769130412,0.5039055646324706,0.23125259542181215,127.17,0.9843771985945382,200
AICE,500,0.5,prds_block,0.3,0.1,0.009585575482083825,0.012447679000041605,0.6042050111636464,0.21498694143732794,152.96,0.9843771985945382,200
AICE,500,0.5,prds_block,0.3,0.2,0.01643169882306333,0.016155145922501467,0.7132036140519239,0.18045904590829653,181.795,0.9843771985945382,200
AICE,500,0.7,independent,0.0,0.01,0.0025511548032210274,0.008415307033791146,0.17503379922178353,0.16442753410661673,26.415,0.9634045989720793,200
AICE,500,0.7,independent,0.0,0.05,0.006340272618057169,0.013550016309351702,0.32701674939570746,0.21526525858105647,49.595,0.9634045989720793,200
AICE,500,0.7,independent,0.0,0.1,0.010335053445343195,0.018003528244739834,0.4211490040561239,0.22709418394800857,64.18,0.9634045989720793,200
AICE,500,0.7,independent,0.0,0.2,0.017559285975395352,0.023445314618815008,0.5416219752709887,0.22194256329363146,83.23,0.9634045989720793,200
AICE,500,0.7,prds_ar1,0.5,0.01,0.002612142898342478,0.00917249400527052,0.18249820922699417,0.19359711444103772,27.52,0.9649651135838079,200
AICE,500,0.7,prds_ar1,0.5,0.05,0.006783698853992537,0.016195888374075568,0.31968528454925205,0.2390003824638198,48.54,0.9649651135838079,200
AICE,500,0.7,prds_ar1,0.5,0.1,0.010377779231702203,0.0216395972263627,0.4082057615157437,0.25179141992201765,62.31,0.9649651135838079,200
AICE,500,0.7,prds_ar1,0.5,0.2,0.01898518694160864,0.028090022724565167,0.515453359803927,0.25506564665771253,79.525,0.9649651135838079,200
AICE,500,0.7,prds_block,0.3,0.01,0.002946943293831805,0.008383995837657263,0.22560886792453508,0.2179382781915227,34.755,0.9656924473369535,200
AICE,500,0.7,prds_block,0.3,0.05,0.008670876026561782,0.01677279051946499,0.37000369796224836,0.24809110769668705,57.3,0.9656924473369535,200
AICE,500,0.7,prds_block,0.3,0.1,0.013778661464862809,0.021357188043612946,0.4635852458352867,0.2522756032872849,72.095,0.9656924473369535,200
AICE,500,0.7,prds_block,0.3,0.2,0.02269121006137944,0.029099902702032297,0.573879924990634,0.23934997735036856,90.02,0.9656924473369535,200
AICE,500,0.9,independent,0.0,0.01,0.0,0.0,0.05196119617740882,0.09213988340600202,2.645,0.8868386903810159,200
AICE,500,0.9,independent,0.0,0.05,0.002810966810966811,0.014279085949177784,0.10198244920690792,0.1526871811825739,5.24,0.8868386903810159,200
AICE,500,0.9,independent,0.0,0.1,0.005164382341527222,0.018561268985465063,0.13712579417068507,0.18241854688778977,7.09,0.8868386903810159,200
AICE,500,0.9,independent,0.0,0.2,0.00948917180214026,0.026180161899866876,0.196940198818422,0.22432638879755207,10.325,0.8868386903810159,200
AICE,500,0.9,prds_ar1,0.5,0.01,0.0006020066889632107,0.006234543307692947,0.05026976352986841,0.10645070851414289,2.665,0.872560283096871,200
AICE,500,0.9,prds_ar1,0.5,0.05,0.004166912473491421,0.01928242045050849,0.09753514277554341,0.1593642269110576,5.18,0.872560283096871,200
AICE,500,0.9,prds_ar1,0.5,0.1,0.0056347162384863085,0.02400563654447399,0.13304285826828127,0.18793148737734702,7.07,0.872560283096871,200
AICE,500,0.9,prds_ar1,0.5,0.2,0.010532589921197972,0.03422486736074125,0.18174542139954122,0.22466011672700015,9.705,0.872560283096871,200
AICE,500,0.9,prds_block,0.3,0.01,0.0012563757926661152,0.010251999778879289,0.06523020497409396,0.11094252964315131,3.315,0.8793134137022399,200
AICE,500,0.9,prds_block,0.3,0.05,0.005336319218682828,0.02055444389313298,0.13071916584866872,0.1620501912207475,6.695,0.8793134137022399,200
AICE,500,0.9,prds_block,0.3,0.1,0.009381279885584926,0.02823741010135243,0.16693491932626003,0.18874522414460965,8.615,0.8793134137022399,200
AICE,500,0.9,prds_block,0.3,0.2,0.017216348867821828,0.03770078090723637,0.23471598645754704,0.23163106831836502,12.285,0.8793134137022399,200
AICE,500,0.95,independent,0.0,0.01,0.0,0.0,0.015333757779692005,0.05191435586860002,0.385,0.7324148766456189,200
AICE,500,0.95,independent,0.0,0.05,0.0020238095238095236,0.024080475517611725,0.029108665323538244,0.07696250815066866,0.765,0.7324148766456189,200
AICE,500,0.95,independent,0.0,0.1,0.0032380952380952383,0.02694907378896647,0.03974840846868,0.09349865833165927,1.06,0.7324148766456189,200
AICE,500,0.95,independent,0.0,0.2,0.006006944444444444,0.03431741626593271,0.058468704690456716,0.12551537231998763,1.59,0.7324148766456189,200
AICE,500,0.95,prds_ar1,0.5,0.01,0.003400735294117647,0.03652176884690845,0.020139612212855176,0.08269688790339842,0.515,0.7152844892092193,200
AICE,500,0.95,prds_ar1,0.5,0.05,0.006338752892461333,0.0458076541118956,0.03733299840075317,0.110228788442283,0.99,0.7152844892092193,200
AICE,500,0.95,prds_ar1,0.5,0.1,0.007977777777777776,0.05039366831818938,0.05024380082684157,0.12532544271461515,1.385,0.7152844892092193,200
AICE,500,0.95,prds_ar1,0.5,0.2,0.010021464646464646,0.060682967387195814,0.06798749457059668,0.14618345933889004,1.91,0.7152844892092193,200
AICE,500,0.95,prds_block,0.3,0.01,0.0014583333333333332,0.014695815313086912,0.023131088683672127,0.07213126209730424,0.595,0.747799655757988,200
AICE,500,0.95,prds_block,0.3,0.05,0.0029238437001594896,0.020194257334734213,0.0439414109039383,0.10733535737673924,1.16,0.747799655757988,200
AICE,500,0.95,prds_block,0.3,0.1,0.0041561355311355306,0.025038778007751644,0.05967084055953923,0.13928605767569366,1.595,0.747799655757988,200
AICE,500,0.95,prds_block,0.3,0.2,0.011360349291231643,0.0468105100042378,0.0865170693454887,0.163907890178276,2.38,0.747799655757988,200
AICE,1000,0.5,independent,0.0,0.01,0.000780761302916457,0.002570088762919857,0.2316077477288495,0.1736045897273943,116.26,0.9863373165903461,200
AICE,1000,0.5,independent,0.0,0.05,0.0027746568628492074,0.0045839892550297,0.4273416158061925,0.19822708677140533,214.955,0.9863373165903461,200
AICE,1000,0.5,independent,0.0,0.1,0.00506400147798322,0.006657626334736628,0.5411187352067952,0.18867631249255204,272.8,0.9863373165903461,200
AICE,1000,0.5,independent,0.0,0.2,0.009614397070922815,0.009896822627035435,0.6687424426191535,0.159679888182469,338.735,0.9863373165903461,200
AICE,1000,0.5,prds_ar1,0.5,0.01,0.000685712516098176,0.0024283159811416674,0.23932882326330226,0.16855148092000105,119.72,0.9861517881053051,200
AICE,1000,0.5,prds_ar1,0.5,0.05,0.0029550869813452646,0.004603958739227025,0.44009163606653595,0.18976344069154433,220.85,0.9861517881053051,200
AICE,1000,0.5,prds_ar1,0.5,0.1,0.005435639434469248,0.00634722938350458,0.5568643392633166,0.17585571350544224,280.22,0.9861517881053051,200
AICE,1000,0.5,prds_ar1,0.5,0.2,0.010355243433864642,0.008848784447087522,0.6834012157388072,0.14162397656286974,345.685,0.9861517881053051,200
AICE,1000,0.5,prds_block,0.3,0.01,0.0007819415086693915,0.0024469814116871848,0.22272529744474567,0.17831156081824634,111.87,0.9864740585114075,200
AICE,1000,0.5,prds_block,0.3,0.05,0.0023757331273458644,0.00411940538938449,0.41026346775664607,0.2093467418675682,206.295,0.9864740585114075,200
AICE,1000,0.5,prds_block,0.3,0.1,0.004899421813304285,0.006188474952109522,0.5249745302026709,0.1989160505171181,264.695,0.9864740585114075,200
AICE,1000,0.5,prds_block,0.3,0.2,0.009426226674672612,0.009184157207386566,0.6560461527406738,0.1677815301679193,332.4,0.9864740585114075,200
AICE,1000,0.7,independent,0.0,0.01,0.0008134116714764371,0.003205546237272644,0.12742007743431183,0.12782188142546239,38.265,0.9681041538485431,200
AICE,1000,0.7,independent,0.0,0.05,0.0027648263882356127,0.006137823864973343,0.27219996646733496,0.1794347002434275,82.015,0.9681041538485431,200
AICE,1000,0.7,independent,0.0,0.1,0.004680038893902565,0.008173018923965401,0.37053971794419593,0.19223966664289394,111.97,0.9681041538485431,200
AICE,1000,0.7,independent,0.0,0.2,0.01043513191049435,0.012549290516982867,0.5011219251964808,0.1899883614263846,152.4,0.9681041538485431,200
AICE,1000,0.7,prds_ar1,0.5,0.01,0.0004939874702696043,0.002762033168792263,0.13155296940442482,0.12523182033731015,39.475,0.9683887869601417,200
AICE,1000,0.7,prds_ar1,0.5,0.05,0.002925855517781453,0.005728127930285063,0.28083662709907314,0.1788805329124756,84.5,0.9683887869601417,200
AICE,1000,0.7,prds_ar1,0.5,0.1,0.005420325162506271,0.009091866642149274,0.3844749387056358,0.19429615411316856,115.955,0.9683887869601417,200
AICE,1000,0.7,prds_ar1,0.5,0.2,0.010707943660423571,0.01269293496016488,0.5151611661069014,0.18405829267183535,156.2,0.9683887869601417,200
AICE,1000,0.7,prds_block,0.3,0.01,0.0005174287446036257,0.0029189029545404733,0.13967724124228562,0.13425551988900314,41.895,0.9696998189742341,200
AICE,1000,0.7,prds_block,0.3,0.05,0.0022377299878376194,0.005512530026143573,0.2917610182157859,0.18975804490755843,87.63,0.9696998189742341,200
AICE,1000,0.7,prds_block,0.3,0.1,0.005229060796304098,0.009156460648559933,0.39778701308865033,0.20462961459240314,119.78,0.9696998189742341,200
AICE,1000,0.7,prds_block,0.3,0.2,0.011361428011849656,0.012367950592202602,0.5264393624736149,0.19756454870905937,159.455,0.9696998189742341,200
AICE,1000,0.9,independent,0.0,0.01,0.0,0.0,0.0206583654963663,0.045806065160067105,2.09,0.9025761383408815,200
AICE,1000,0.9,independent,0.0,0.05,0.00061084726443769,0.003870095600991819,0.054692576561643544,0.0949180551428471,5.58,0.9025761383408815,200
AICE,1000,0.9,independent,0.0,0.1,0.0013740857162455186,0.007070950199061323,0.08684535509895759,0.12861597330598487,8.82,0.9025761383408815,200
AICE,1000,0.9,independent,0.0,0.2,0.002555932945730915,0.010020074617653052,0.13146467490826452,0.1648394368331125,13.395,0.9025761383408815,200
AICE,1000,0.9,prds_ar1,0.5,0.01,0.0,0.0,0.01903527706715572,0.04094066595976714,1.905,0.8957484837716718,200
AICE,1000,0.9,prds_ar1,0.5,0.05,0.0012488906926406925,0.008505585930921475,0.05260259051985771,0.08574343307122473,5.27,0.8957484837716718,200
AICE,1000,0.9,prds_ar1,0.5,0.1,0.0025308441587647934,0.011358595146016365,0.08098310781618984,0.11335331580480668,8.16,0.8957484837716718,200
AICE,1000,0.9,prds_ar1,0.5,0.2,0.0034904546436131984,0.013179862949713825,0.1243456219662291,0.14931662985077912,12.56,0.8957484837716718,200
AICE,1000,0.9,prds_block,0.3,0.01,0.0,0.0,0.01745670137676871,0.045490937146671157,1.82,0.8997998329855953,200
AICE,1000,0.9,prds_block,0.3,0.05,0.0002307692307692308,0.0032635697593225294,0.04920147318583418,0.09141515194929778,5.085,0.8997998329855953,200
AICE,1000,0.9,prds_block,0.3,0.1,0.0013130416331635843,0.009448677153786104,0.07108346597221357,0.11874163090805204,7.395,0.8997998329855953,200
AICE,1000,0.9,prds_block,0.3,0.2,0.002291994080255797,0.011662668028389438,0.1156955491438984,0.15949859760247298,12.07,0.8997998329855953,200
AICE,1000,0.95,independent,0.0,0.01,0.0005263157894736842,0.007443229275647869,0.006706156111647393,0.03179381976514205,0.325,0.7929382770473868,200
AICE,1000,0.95,independent,0.0,0.05,0.00109375,0.01546796083845573,0.01228948774557778,0.04709499147380209,0.635,0.7929382770473868,200
AICE,1000,0.95,independent,0.0,0.1,0.00125,0.017677669529663684,0.01861699833352228,0.058603450715236385,0.96,0.7929382770473868,200
AICE,1000,0.95,independent,0.0,0.2,0.0016250000000000001,0.019746747712626776,0.029927515054166597,0.07702108890530217,1.535,0.7929382770473868,200
AICE,1000,0.95,prds_ar1,0.5,0.01,0.0,0.0,0.003849002309063309,0.01415764426396596,0.205,0.7973973999053819,200
AICE,1000,0.95,prds_ar1,0.5,0.05,0.00041666666666666664,0.005892556509887896,0.011991303227057422,0.03409703273466336,0.63,0.7973973999053819,200
AICE,1000,0.95,prds_ar1,0.5,0.1,0.0002777777777777778,0.00392837100659193,0.018990315717053893,0.05364717053993248,0.995,0.7973973999053819,200
AICE,1000,0.95,prds_ar1,0.5,0.2,0.00042328042328042324,0.0042553439918356405,0.02932525717856728,0.07561059542611136,1.565,0.7973973999053819,200
AICE,1000,0.95,prds_block,0.3,0.01,0.0,0.0,0.004451391046838158,0.01696317593385313,0.23,0.8170762119996988,200
AICE,1000,0.95,prds_block,0.3,0.05,0.0,0.0,0.011779322522953717,0.03795297412806027,0.62,0.8170762119996988,200
AICE,1000,0.95,prds_block,0.3,0.1,0.00022727272727272727,0.0032141217326661256,0.01767211864563894,0.04985164979727538,0.94,0.8170762119996988,200
AICE,1000,0.95,prds_block,0.3,0.2,0.0013942307692307694,0.011663313534682496,0.027690851078855966,0.0702578274956436,1.495,0.8170762119996988,200
AICE,2000,0.5,independent,0.0,0.01,0.00036990113721720804,0.0012077666756638683,0.19104255208741452,0.12144294702740314,191.07,0.9873537415795366,200
AICE,2000,0.5,independent,0.0,0.05,0.00156040910478459,0.0022749155967037903,0.4030585558412902,0.14499259914615126,403.72,0.9873537415795366,200
AICE,2000,0.5,independent,0.0,0.1,0.0034285584099764395,0.0033542939691470846,0.5304963717903728,0.13348602422647446,532.395,0.9873537415795366,200
AICE,2000,0.5,independent,0.0,0.2,0.007433834127300726,0.00526392692781461,0.6719212200852793,0.10285077958335775,677.225,0.9873537415795366,200
AICE,2000,0.5,prds_ar1,0.5,0.01,0.0005142668679280926,0.0038429302416941083,0.1745582331235083,0.1201151617591363,174.84,0.9869010547502205,200
AICE,2000,0.5,prds_ar1,0.5,0.05,0.0014730246327812333,0.002268475967111592,0.3786730102016815,0.1516405505341659,379.965,0.9869010547502205,200
AICE,2000,0.5,prds_ar1,0.5,0.1,0.0029516299235545123,0.003087903509034393,0.5050188187138865,0.1437614181994112,507.615,0.9869010547502205,200
AICE,2000,0.5,prds_ar1,0.5,0.2,0.006847940007653852,0.004900650257342615,0.6495403920542506,0.11366191047385094,655.505,0.9869010547502205,200
AICE,2000,0.5,prds_block,0.3,0.01,0.0001612078770527196,0.0007740026375850598,0.19005053750572917,0.12262561021992868,190.05,0.9877557282144006,200
AICE,2000,0.5,prds_block,0.3,0.05,0.0013034298282353384,0.0022079855574656977,0.4033827241909578,0.15337773925307696,403.9,0.9877557282144006,200
AICE,2000,0.5,prds_block,0.3,0.1,0.00312122796457801,0.003399854555257829,0.5310547739991871,0.14371124914862687,532.795,0.9877557282144006,200
AICE,2000,0.5,prds_block,0.3,0.2,0.006669445960833666,0.004914252071932077,0.6685018350021936,0.11588126710742859,673.02,0.9877557282144006,200
AICE,2000,0.7,independent,0.0,0.01,0.0003835047706555715,0.002279410123765137,0.08809905754452498,0.07542204503673958,53.105,0.9706436162590673,200
AICE,2000,0.7,independent,0.0,0.05,0.0012231242454484004,0.0027557354150952607,0.24155596001631607,0.1291979018694621,145.675,0.9706436162590673,200
AICE,2000,0.7,independent,0.0,0.1,0.0029937447808145996,0.0048645506812248366,0.35257295465205746,0.1459859895629521,213.01,0.9706436162590673,200
AICE,2000,0.7,independent,0.0,0.2,0.006851907657800138,0.006303675906855752,0.4944628063512252,0.14459385373150008,299.86,0.9706436162590673,200
AICE,2000,0.7,prds_ar1,0.5,0.01,0.00023549211945615375,0.001303833449584768,0.09726016565505002,0.08976068831739842,58.99,0.9703699165453311,200
AICE,2000,0.7,prds_ar1,0.5,0.05,0.0010315041553608261,0.0027215107711525853,0.2446232496354278,0.14160257597770753,148.405,0.9703699165453311,200
AICE,2000,0.7,prds_ar1,0.5,0.1,0.0029793248350110605,0.004283143328785016,0.3540121038084457,0.15518328184390912,215.01,0.9703699165453311,200
AICE,2000,0.7,prds_ar1,0.5,0.2,0.0072348693523285055,0.007010627116782859,0.49537856221871485,0.15188509778856546,302.06,0.9703699165453311,200
AICE,2000,0.7,prds_block,0.3,0.01,0.0001433697881066302,0.0010897978068134142,0.09339343535862919,0.09114800058855266,56.12,0.9707372826776937,200
AICE,2000,0.7,prds_block,0.3,0.05,0.00137071055944818,0.0028657583772328434,0.24400250762584041,0.14458400130170215,146.925,0.9707372826776937,200
AICE,2000,0.7,prds_block,0.3,0.1,0.002753077257425697,0.003961389949068479,0.35711982100954487,0.1573180471898992,215.455,0.9707372826776937,200
AICE,2000,0.7,prds_block,0.3,0.2,0.006398585834867945,0.0067365487182461815,0.4976979258615415,0.15242148156474722,301.385,0.9707372826776937,200
AICE,2000,0.9,independent,0.0,0.01,0.0,0.0,0.008793266078131542,0.018839514121547943,1.795,0.9094966030012595,200
AICE,2000,0.9,independent,0.0,0.05,0.0,0.0,0.029410044408739018,0.05080592338316327,6.005,0.9094966030012595,200
AICE,2000,0.9,independent,0.0,0.1,0.00034053289642720536,0.002481691609498946,0.05193893667397478,0.0766792897093631,10.6,0.9094966030012595,200
AICE,2000,0.9,independent,0.0,0.2,0.0014054520983649568,0.006125634918729325,0.0941298161609252,0.11214244648053508,19.225,0.9094966030012595,200
AICE,2000,0.9,prds_ar1,0.5,0.01,0.0,0.0,0.006841658859709589,0.01608605620325847,1.385,0.9075265722255591,200
AICE,2000,0.9,prds_ar1,0.5,0.05,0.00037698412698412696,0.0038896559303320775,0.023732497316171518,0.043822011096682614,4.785,0.9075265722255591,200
AICE,2000,0.9,prds_ar1,0.5,0.1,0.0003305973552211582,0.0035627470351068764,0.045304210629056076,0.07233736434947953,9.16,0.9075265722255591,200
AICE,2000,0.9,prds_ar1,0.5,0.2,0.0005383740879801804,0.0035370052392811892,0.08375338324269237,0.1108577088218689,16.89,0.9075265722255591,200
AICE,2000,0.9,prds_block,0.3,0.01,0.0,0.0,0.007459597902361746,0.017987100608867074,1.51,0.9097375201701939,200
AICE,2000,0.9,prds_block,0.3,0.05,0.00020300751879699246,0.002112846561312912,0.028197641141943418,0.0523620958398643,5.715,0.9097375201701939,200
AICE,2000,0.9,prds_block,0.3,0.1,0.0002269869338834856,0.001877445011063541,0.047487262324628673,0.07561195023572298,9.645,0.9097375201701939,200
AICE,2000,0.9,prds_block,0.3,0.2,0.0008989247723188759,0.004644998306975321,0.08755825519635561,0.11543235365646344,17.83,0.9097375201701939,200
AICE,2000,0.95,independent,0.0,0.01,0.0,0.0,0.00045913621127953143,0.0034353850742246156,0.045,0.8360196703613211,200
AICE,2000,0.95,independent,0.0,0.05,0.0,0.0,0.0022800402373904234,0.011503558026790374,0.235,0.8360196703613211,200
AICE,2000,0.95,independent,0.0,0.1,0.0008333333333333333,0.01178511301977579,0.0038707632346476196,0.014319507600684806,0.4,0.8360196703613211,200
AICE,2000,0.95,independent,0.0,0.2,0.00045454545454545455,0.00642824346533225,0.006219150303596761,0.022380162067101812,0.64,0.8360196703613211,200
AICE,2000,0.95,prds_ar1,0.5,0.01,0.0,0.0,0.0005395889826038581,0.0027344043829227657,0.055,0.8389780944152111,200
AICE,2000,0.95,prds_ar1,0.5,0.05,0.0,0.0,0.001398097530533621,0.006083218797974753,0.145,0.8389780944152111,200
AICE,2000,0.95,prds_ar1,0.5,0.1,0.0,0.0,0.002838458556198642,0.011277500752403084,0.29,0.8389780944152111,200
AICE,2000,0.95,prds_ar1,0.5,0.2,0.0003125,0.004419417382415922,0.005963302338935139,0.01983290803801062,0.62,0.8389780944152111,200
AICE,2000,0.95,prds_block,0.3,0.01,0.0,0.0,0.0007624467358021455,0.0037996508093018693,0.08,0.8422497522349847,200
AICE,2000,0.95,prds_block,0.3,0.05,0.00014285714285714284,0.0020203050891044218,0.005183346372894351,0.024542903954287473,0.555,0.8422497522349847,200
AICE,2000,0.95,prds_block,0.3,0.1,0.00011904761904761905,0.0016835875742536835,0.008407810823957562,0.033482035956468224,0.895,0.8422497522349847,200
AICE,2000,0.95,prds_block,0.3,0.2,9.80392156862745e-05,0.0013864838846795048,0.013880484123081717,0.04582899466222339,1.46,0.8422497522349847,200
AICE,5000,0.5,independent,0.0,0.01,0.0001355494727439042,0.00046892269367219497,0.16942043973633983,0.08613080594420715,424.21,0.9877629349538793,200
AICE,5000,0.5,independent,0.0,0.05,0.0012090957397348375,0.001300718051410435,0.3913465433055458,0.10706274033504988,981.125,0.9877629349538793,200
AICE,5000,0.5,independent,0.0,0.1,0.0026842076468807747,0.002050651059985366,0.5256253880422306,0.09850715775091369,1319.81,0.9877629349538793,200
AICE,5000,0.5,independent,0.0,0.2,0.006200151163319496,0.003176246927972216,0.6682635803876184,0.07645153653053166,1683.935,0.9877629349538793,200
AICE,5000,0.5,prds_ar1,0.5,0.01,0.00022256941025025102,0.0006832327791472287,0.1679908237968174,0.08411293480432575,421.215,0.9876888932456873,200
AICE,5000,0.5,prds_ar1,0.5,0.05,0.001125479954489023,0.0013263513068079364,0.3922657552620912,0.10301981349520177,983.86,0.9876888932456873,200
AICE,5000,0.5,prds_ar1,0.5,0.1,0.0027746266798369832,0.0020035285761518967,0.5257978012061101,0.09559985645821471,1320.635,0.9876888932456873,200
AICE,5000,0.5,prds_ar1,0.5,0.2,0.0062507152953635795,0.003172197426738169,0.6678728438585282,0.07567283949349597,1683.005,0.9876888932456873,200
AICE,5000,0.5,prds_block,0.3,0.01,0.00018291350598215812,0.0006022873900237338,0.17499847338209726,0.08547121739693453,437.675,0.9876029275277673,200
AICE,5000,0.5,prds_block,0.3,0.05,0.0012118052623960487,0.001322145264059481,0.3979866297207867,0.10686034360029037,996.535,0.9876029275277673,200
AICE,5000,0.5,prds_block,0.3,0.1,0.002756462755449608,0.00201185443847173,0.5313262953894577,0.100807884516054,1332.58,0.9876029275277673,200
AICE,5000,0.5,prds_block,0.3,0.2,0.00639513974430659,0.0030194683430972203,0.6726503094969274,0.08303051124428404,1693.27,0.9876029275277673,200
AICE,5000,0.7,independent,0.0,0.01,1.7985611510791367e-05,0.0002543549572613481,0.07537784420726257,0.0511287450680717,112.835,0.9717189350102986,200
AICE,5000,0.7,independent,0.0,0.05,0.000733296092012442,0.001432107524305336,0.2295106345833445,0.09290143416884034,343.605,0.9717189350102986,200
AICE,5000,0.7,independent,0.0,0.1,0.00197711992649601,0.0021378892512457686,0.34889293356105894,0.10046512109968361,522.82,0.9717189350102986,200
AICE,5000,0.7,independent,0.0,0.2,0.0053838048508319455,0.0037737934834067254,0.49979291916679974,0.09539973383014912,751.415,0.9717189350102986,200
AICE,5000,0.7,prds_ar1,0.5,0.01,5.3320997273081415e-05,0.0005691461893222424,0.07643854271161564,0.04975139583292504,114.505,0.9717484923909109,200
AICE,5000,0.7,prds_ar1,0.5,0.05,0.0007382575707129967,0.0015009637049436652,0.23358420935248828,0.08512719788154886,350.0,0.9717484923909109,200
AICE,5000,0.7,prds_ar1,0.5,0.1,0.002173447234243067,0.002291294796691878,0.3551015105701621,0.09108959355573679,532.81,0.9717484923909109,200
AICE,5000,0.7,prds_ar1,0.5,0.2,0.005866990218472344,0.0037812988667050634,0.5030751657133338,0.08515374057126357,757.66,0.9717484923909109,200
AICE,5000,0.7,prds_block,0.3,0.01,1.9607843137254903e-05,0.0002772967769359009,0.07530894292668776,0.05507624217623142,113.27,0.9722251544953713,200
AICE,5000,0.7,prds_block,0.3,0.05,0.0007701783195523449,0.0015357190162121335,0.22757330035988177,0.10115652242380246,342.675,0.9722251544953713,200
AICE,5000,0.7,prds_block,0.3,0.1,0.0020197781120004357,0.0023149908958558976,0.34534075612768833,0.11149370580505084,520.78,0.9722251544953713,200
AICE,5000,0.7,prds_block,0.3,0.2,0.005038042492427501,0.0036911875586346883,0.49318487229867003,0.10619196647999343,746.14,0.9722251544953713,200
AICE,5000,0.9,independent,0.0,0.01,0.0,0.0,0.0016346338593837262,0.00384832655449285,0.82,0.9134826702701346,200
AICE,5000,0.9,independent,0.0,0.05,0.0,0.0,0.009635729012324273,0.017393662900968044,4.855,0.9134826702701346,200
AICE,5000,0.9,independent,0.0,0.1,0.0,0.0,0.0204645402382586,0.02988722751651118,10.31,0.9134826702701346,200
AICE,5000,0.9,independent,0.0,0.2,8.064516129032258e-05,0.0011404948083653986,0.04647717843595886,0.05692590265599438,23.415,0.9134826702701346,200
AICE,5000,0.9,prds_ar1,0.5,0.01,0.0,0.0,0.001861604124130099,0.0045918663272951745,0.935,0.914006479886126,200
AICE,5000,0.9,prds_ar1,0.5,0.05,0.0,0.0,0.007899516551725579,0.014121859996515131,3.965,0.914006479886126,200
AICE,5000,0.9,prds_ar1,0.5,0.1,0.0,0.0,0.017789899139420393,0.02904094154389563,8.945,0.914006479886126,200
AICE,5000,0.9,prds_ar1,0.5,0.2,0.00012477036129822413,0.0012549545188393673,0.04364639125994731,0.05488286854231263,21.925,0.914006479886126,200
AICE,5000,0.9,prds_block,0.3,0.01,0.0,0.0,0.0022666290131076227,0.005124983017235024,1.15,0.9165864301599513,200
AICE,5000,0.9,prds_block,0.3,0.05,0.0,0.0,0.01182094572829929,0.020692007015542278,6.03,0.9165864301599513,200
AICE,5000,0.9,prds_block,0.3,0.1,0.0,0.0,0.02545388143501475,0.038841324865471843,12.95,0.9165864301599513,200
AICE,5000,0.9,prds_block,0.3,0.2,0.0002223795831017644,0.0014029420925037966,0.05907728037132892,0.06903596213092528,30.03,0.9165864301599513,200
AICE,5000,0.95,independent,0.0,0.01,0.0,0.0,7.582945366739146e-05,0.0005326685261688858,0.02,0.8541413356209244,200
AICE,5000,0.95,independent,0.0,0.05,0.0,0.0,0.0003394504893517914,0.001265956275330573,0.085,0.8541413356209244,200
AICE,5000,0.95,independent,0.0,0.1,0.0,0.0,0.0006219593771424734,0.002219415545835791,0.155,0.8541413356209244,200
AICE,5000,0.95,independent,0.0,0.2,0.0,0.0,0.0014046475247270287,0.005348623752803187,0.355,0.8541413356209244,200
AICE,5000,0.95,prds_ar1,0.5,0.01,0.0,0.0,5.5331852263260205e-05,0.0005772578762291957,0.015,0.8544206676904572,200
AICE,5000,0.95,prds_ar1,0.5,0.05,0.0,0.0,0.00034812242458037387,0.0018707904512006838,0.09,0.8544206676904572,200
AICE,5000,0.95,prds_ar1,0.5,0.1,0.0,0.0,0.0004454334787708906,0.0023770885734359383,0.115,0.8544206676904572,200
AICE,5000,0.95,prds_ar1,0.5,0.2,0.0,0.0,0.001372761373360284,0.00807529972662206,0.355,0.8544206676904572,200
AICE,5000,0.95,prds_block,0.3,0.01,0.0,0.0,5.88228957550793e-05,0.00047906495041930713,0.015,0.8576575294988773,200
AICE,5000,0.95,prds_block,0.3,0.05,0.0,0.0,0.0002806290923340367,0.0011808453327296186,0.07,0.8576575294988773,200
AICE,5000,0.95,prds_block,0.3,0.1,0.0,0.0,0.0006250068016283092,0.0027613825642845598,0.16,0.8576575294988773,200
AICE,5000,0.95,prds_block,0.3,0.2,0.0,0.0,0.001338389341399055,0.005830388773388686,0.345,0.8576575294988773,200
BH,200,0.5,independent,0.0,0.01,0.004677084932943839,0.0080520399254394,0.6651822966190997,0.059703112012446484,67.06,0.9892544745210473,200
BH,200,0.5,independent,0.0,0.05,0.02644460334268962,0.015867352358470144,0.8853321712305547,0.03825791625881038,91.215,0.9892544745210473,200
BH,200,0.5,independent,0.0,0.1,0.050747538652636065,0.0203584532182209,0.9455025435990385,0.024686594419340336,99.895,0.9892544745210473,200
BH,200,0.5,independent,0.0,0.2,0.10031888298871533,0.027418823711740436,0.9824990546313883,0.01311314134691345,109.54,0.9892544745210473,200
